eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
1000060,GUTE,1934,11,9,13,40,56.0,nan,25.75,36.75,nan,nan,nan,140.0,nan,6.2000000000000002,0.20000000000000001,
1000061,GUTE,1934,11,21,22,26,13.0,nan,26.0,34.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000062,ISC-GEM,1935,1,4,14,41,32.429999000000002,nan,27.481000000000002,40.652000000000001,6.4000000000000004,4.5,19.199999999999999,15.0,4.2999999999999998,6.4000000000000004,0.20000000000000001,
1000064,GUTE,1935,2,25,2,51,37.0,nan,25.0,35.75,nan,nan,nan,80.0,nan,6.7999999999999998,0.20000000000000001,
1000065,GUTE,1935,3,18,8,40,41.0,nan,27.0,35.5,nan,nan,nan,130.0,nan,6.2000000000000002,0.20000000000000001,
1000066,GUTE,1936,4,28,23,15,26.0,nan,26.75,36.75,nan,nan,nan,170.0,nan,5.7999999999999998,0.20000000000000001,
1000067,GUTE,1936,8,8,4,12,43.0,nan,26.0,34.0,nan,nan,nan,60.0,nan,5.5999999999999996,0.20000000000000001,
1000068,GUTE,1937,1,2,14,4,2.0,nan,25.0,35.0,nan,nan,nan,35.0,nan,5.5999999999999996,0.20000000000000001,
1000069,GUTE,1937,12,16,17,35,30.0,nan,23.5,35.0,nan,nan,nan,100.0,nan,6.5,0.20000000000000001,
1000070,GUTE,1938,1,16,13,37,15.0,nan,28.0,36.5,nan,nan,nan,200.0,nan,5.2000000000000002,0.20000000000000001,
1000071,GUTE,1938,6,3,16,38,3.0,nan,26.5,34.5,nan,nan,nan,120.0,nan,5.7999999999999998,0.20000000000000001,
1000072,GUTE,1938,7,20,0,23,35.0,nan,23.75,38.25,nan,nan,nan,35.0,nan,5.7999999999999998,0.20000000000000001,
1000073,GUTE,1938,9,18,3,50,38.0,nan,22.5,38.0,nan,nan,nan,100.0,nan,6.5,0.20000000000000001,
