eventID,Agency,Identifier,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,Anthropogenic
6944831,STR,STR|STR-ML,2003,6,24,2,40,48.9,0.28,6.85,44.48,,,1.0,5.0,,2.46,0.21,,5720947|ROM|2.60|MD,5720947|ROM|2.10|ML,5897856|STR|2.50|ML,5897856|LDG|2.70|ML,5897856|GEN|2.90|ML,5146357|STR|2.50|Ml,4842393|LDG|2.80|Md,4842393|LDG|2.70|Ml
6944986,STR,STR|STR-ML,2003,6,24,7,59,18.8,0.14,6.8,44.46,,,1.0,5.0,,2.29,0.21,,4842406|LDG|2.60|Md,4842406|LDG|2.60|Ml,5897912|STR|2.30|ML,5897912|GEN|2.50|ML,5897912|LDG|2.60|ML,5146366|STR|2.30|Ml
6945021,STR,STR|STR-ML,2003,6,24,8,59,38.1,0.17,6.84,44.49,,,1.0,5.0,,2.46,0.21,,5897919|STR|2.50|ML,5897919|LDG|2.80|ML,5897919|GEN|3.00|ML,5146368|STR|2.50|Ml,4842407|LDG|2.80|Md,4842407|LDG|2.80|Ml,5720951|ROM|2.60|MD,5720951|ROM|1.80|ML
6945132,STR,STR|STR-ML,2003,6,24,12,43,46.7,0.57,6.86,44.46,,,1.0,5.0,,2.12,0.21,,5897934|STR|2.10|ML,5897934|LDG|2.40|ML,5897934|GEN|2.50|ML,4842408|LDG|2.30|Md,4842408|LDG|2.40|Ml,5146370|STR|2.10|Ml
6945710,STR,STR|STR-ML,2003,6,25,6,50,39.4,0.22,6.86,44.46,,,1.0,5.0,,2.38,0.21,,5720955|ROM|2.40|MD,5720955|ROM|1.80|ML,4849050|LDG|2.70|Md,4849050|LDG|2.70|Ml,5898029|ROM|2.40|MD,5898029|STR|2.40|ML,5898029|LDG|2.70|ML,5898029|GEN|2.70|ML,5146374|STR|2.40|Ml
6945711,STR,STR|STR-ML,2003,6,25,6,52,12.4,0.28,6.83,44.45,,,1.0,5.0,,2.04,0.21,,4849051|LDG|2.10|Ml,5898030|LDG|2.10|ML,5898030|GEN|2.70|ML,5146375|STR|2.00|Ml
6945786,STR,STR|STR-ML,2003,6,25,9,17,9.8,0.27,2.42,42.92,,,1.0,5.0,,2.55,0.21,,5146377|STR|2.60|Ml
6946416,STR,STR|STR-ML,2003,6,26,5,6,20.5,0.09,7.92,48.05,,,1.0,5.0,,2.38,0.21,,6128689|ZUR|2.20|ML,4849061|LDG|2.70|Md,4849061|LDG|2.70|Ml,5146382|STR|2.40|Ml,5898177|LEDBW|2.30|ML,5898177|STR|2.40|ML,5898177|LDG|2.70|ML,5898177|VIE|2.80|ML,5927952|LEDBW|2.40|ML,5233455|SZGRF|2.10|ML
6946484,STR,STR|STR-ML,2003,6,26,7,42,34.8,0.19,6.85,44.47,,,1.0,5.0,,2.29,0.21,,4849063|LDG|2.60|Md,4849063|LDG|2.60|Ml,5146384|STR|2.30|Ml,5898195|STR|2.30|ML,5898195|LDG|2.60|ML,5898195|GEN|2.70|ML
6947372,STR,STR|STR-ML,2003,6,27,8,21,27.9,0.26,6.87,44.4,,,1.0,10.0,,2.21,0.21,,4849077|LDG|2.40|Md,4849077|LDG|2.50|Ml,5898350|STR|2.20|ML,5898350|LDG|2.50|ML,5898350|GEN|2.60|ML,5146393|STR|2.20|Ml
6947530,STR,STR|STR-ML,2003,6,27,13,46,33.5,0.35,2.2,42.44,,,1.0,10.0,,2.98,0.21,,5146394|STR|3.10|Ml,5898369|STR|3.10|ML,5898369|LDG|3.30|ML,5898369|MDD|2.70|MN,4849078|LDG|3.20|Md,4849078|LDG|3.30|Ml,6398933|MDD|2.70|mbLg
6947532,LDG,LDG|LDG-ML,2003,6,27,13,49,24.6,0.04,2.2437,42.4565,1.0,0.7,121.0,4.0,,2.39,0.292,,4849079|LDG|2.70|Md,4849079|LDG|2.80|Ml,5898370|LDG|2.80|ML,5898370|MDD|2.40|MN,6398934|MDD|2.40|mbLg
6947563,STR,STR|STR-ML,2003,6,27,14,48,50.0,0.74,2.21,42.42,,,1.0,5.0,,2.55,0.21,,5146395|STR|2.60|Ml,5898392|STR|2.60|ML,5898392|LDG|2.60|ML,5898392|MDD|2.00|MN,4849080|LDG|2.60|Md,4849080|LDG|2.60|Ml,6398937|MDD|2.10|mbLg
6947584,NEIC,NEIC|STR-ML,2003,6,27,15,37,1.6,,1.86,42.78,,,,10.0,,2.46,0.21,,6398938|MDD|1.70|mbLg,5898396|STR|2.50|ML,5898396|MDD|1.70|MN
6948795,STR,STR|STR-ML,2003,6,29,11,0,36.3,0.13,6.65,48.33,,,1.0,5.0,,2.72,0.21,,4849101|LDG|3.10|Md,4849101|LDG|3.10|Ml,5146411|STR|2.80|Ml,5898652|LEDBW|2.60|ML,5898652|STR|2.80|ML,5898652|LDG|3.10|ML,5233461|LER|2.40|ML,5233462|SZGRF|2.30|ML
6948814,STR,STR|STR-ML,2003,6,29,11,23,31.3,0.13,6.65,48.34,,,1.0,5.0,,2.64,0.21,,5146414|STR|2.70|Ml,5898656|STR|2.70|ML,5898656|LDG|3.00|ML,4849102|LDG|3.10|Md,4849102|LDG|3.00|Ml,5233466|LER|2.20|ML,5233467|SZGRF|2.20|ML
6949012,STR,STR|STR-ML,2003,6,29,17,39,46.4,0.13,6.82,44.47,,,1.0,5.0,,2.64,0.21,,5720965|ROM|2.70|MD,5720965|ROM|2.10|ML,5146416|STR|2.70|Ml,4849111|LDG|2.90|Md,4849111|LDG|2.90|Ml,5898685|ROM|2.70|MD,5898685|STR|2.70|ML,5898685|LDG|2.90|ML,5898685|GEN|3.00|ML
6949403,STR,STR|STR-ML,2003,6,30,7,3,45.4,0.29,9.9,43.72,,,1.0,20.0,,3.84,0.21,,5309488|BJI|4.60|mb,5309488|BJI|3.90|Ms,5309488|BJI|3.70|Msz,5994794|MOS|4.50|mb,5966960|IDC|3.90|mb,5966960|IDC|4.10|mb1,5966960|IDC|4.00|mb1mx,5966960|IDC|4.00|ML,5966960|IDC|3.30|MS,5966960|IDC|3.30|Ms1,5966960|IDC|3.00|ms1mx,5720968|ROM|4.00|MD,5720968|ROM|3.80|ML,5898747|NEIC|4.10|mb,5898747|ROM|4.00|MD,5898747|VIE|4.00|ML,5898747|STR|4.10|ML,5898747|FUR|4.10|ML,5898747|LDG|4.20|ML,4849116|LDG|3.90|Md,4849116|LDG|4.20|Ml,5146421|STR|4.20|Ml,6588264|ISC|4.20|mb,6588264|ISC|3.30|MS
6949907,STR,STR|STR-ML,2003,6,30,22,24,52.4,0.33,6.84,44.45,,,1.0,10.0,,2.12,0.21,,5898813|STR|2.10|ML,5898813|LDG|2.30|ML,5898813|GEN|2.50|ML,4849122|LDG|2.30|Md,4849122|LDG|2.30|Ml,5146425|STR|2.10|Ml
6989350,STR,STR|STR-ML,2003,7,1,13,4,50.5,0.32,6.9,44.51,,,1.0,5.0,,2.29,0.21,,5921933|STR|2.30|ML,5921933|LDG|2.40|ML,5921933|GEN|2.60|ML,4849129|LDG|2.40|Md,4849129|LDG|2.40|Ml,5394387|STR|2.30|Ml
6989833,STR,STR|STR-ML,2003,7,2,6,45,51.2,0.39,1.95,42.59,,,1.0,5.0,,2.98,0.21,,5921989|STR|3.10|ML,5921989|LDG|3.30|ML,5921989|MDD|2.70|MN,5394393|STR|3.30|Ml,4869413|LDG|3.20|Md,4869413|LDG|3.30|Ml,6399049|MDD|2.70|mbLg
6990329,LDG,LDG|LDG-ML,2003,7,2,22,46,29.1,0.24,2.5919,41.6241,4.0,2.6,128.0,8.0,,2.09,0.292,,4869415|LDG|2.50|Md,4869415|LDG|2.50|Ml,6399053|MDD|2.10|mbLg,5922035|LDG|2.50|ML,5922035|MDD|2.30|MN
6990429,STR,STR|STR-ML,2003,7,3,2,4,16.7,0.57,7.24,50.14,,,1.0,10.0,,2.55,0.21,,5233473|BUG|2.70|ML,4869416|LDG|3.10|Md,4869416|LDG|3.20|Ml,5233472|SZGRF|2.50|ML,5394397|STR|2.60|Ml,5922054|SZGRF|2.50|ML,5922054|STR|2.60|ML,5922054|VIE|2.90|ML,5922054|LDG|3.20|ML
6990447,STR,STR|STR-ML,2003,7,3,2,33,1.2,0.23,6.76,44.56,,,1.0,5.0,,2.21,0.21,,5394398|STR|2.20|Ml,4869420|LDG|2.30|Md,4869420|LDG|2.30|Ml,5922058|LDG|2.30|ML,5922058|GEN|2.50|ML
6990459,STR,STR|STR-ML,2003,7,3,2,51,57.9,0.29,6.8,44.43,,,1.0,5.0,,2.29,0.21,,4869421|LDG|2.10|Md,4869421|LDG|2.60|Ml,5922059|LDG|2.60|ML,5922059|GEN|2.70|ML,5394399|STR|2.30|Ml
6990716,LDG,LDG|LDG-ML,2003,7,3,11,31,8.7,0.7,-1.6477,43.0059,15.8,7.3,33.0,2.0,,2.09,0.214,,5922092|LDG|2.50|ML,4869422|LDG|2.30|Md,4869422|LDG|2.50|Ml
6991306,STR,STR|STR-ML,2003,7,4,8,23,1.2,0.26,3.05,46.15,,,1.0,5.0,,2.46,0.21,,4869429|LDG|2.50|Md,4869429|LDG|2.70|Ml,5922206|STR|2.50|ML,5922206|LDG|2.70|ML,5394414|STR|2.50|Ml
6991635,STR,STR|STR-ML,2003,7,4,19,7,45.3,0.27,6.81,44.49,,,1.0,5.0,,2.46,0.21,,5721007|ROM|2.50|MD,5721007|ROM|1.70|ML,4869433|LDG|2.60|Md,4869433|LDG|2.70|Ml,5394419|STR|2.50|Ml,5922241|STR|2.50|ML,5922241|LDG|2.70|ML,5922241|GEN|2.90|ML
6992086,STR,STR|STR-ML,2003,7,5,11,59,5.0,0.25,0.15,42.96,,,1.0,5.0,,2.46,0.21,,5394425|STR|2.50|Ml,4869445|LDG|2.60|Md,4869445|LDG|2.60|Ml,5922301|STR|2.40|ML,5922301|LDG|2.60|ML,6399069|MDD|1.80|mbLg
6992685,STR,STR|STR-ML,2003,7,6,6,59,57.0,0.63,4.27,43.48,,,1.0,5.0,,2.21,0.21,,5394434|STR|2.20|Ml,4869457|LDG|2.60|Md,4869457|LDG|2.30|Ml,5922422|STR|2.20|ML,5922422|LDG|2.30|ML
6992831,STR,STR|STR-ML,2003,7,6,11,55,18.4,1.03,9.66,44.34,,,1.0,10.0,,2.89,0.21,,5721022|ROM|2.90|MD,5721022|ROM|2.30|ML,5922456|ROM|2.90|MD,5922456|GEN|2.80|ML,5922456|VIE|2.80|ML,5922456|STR|3.00|ML,5922456|LDG|3.00|ML,4869462|LDG|3.00|Ml,5394436|STR|3.00|Ml,6128713|ZUR|2.50|ML
6993255,STR,STR|STR-ML,2003,7,7,0,0,37.9,0.22,7.5,48.01,,,1.0,10.0,,2.12,0.21,,5394446|STR|2.10|Ml,5927953|LEDBW|2.00|ML,4869467|LDG|2.80|Md,4869467|LDG|2.40|Ml,5922535|SZGRF|1.90|ML,5922535|LEDBW|2.10|ML,5922535|LDG|2.40|ML,6128715|ZUR|1.90|ML,5233477|SZGRF|1.90|ML
6993324,STR,STR|STR-ML,2003,7,7,2,18,52.1,0.17,2.23,42.44,,,1.0,5.0,,2.55,0.21,,5394448|STR|2.60|Ml,4869471|LDG|2.80|Md,4869471|LDG|2.50|Ml,5922550|LDG|2.50|ML,5922550|STR|2.60|ML,5922550|MDD|2.10|MN,6399091|MDD|2.10|mbLg
6993358,STR,STR|STR-ML,2003,7,7,3,31,14.9,0.13,-0.09,43.39,,,1.0,5.0,,2.72,0.21,,4869472|LDG|3.00|Md,4869472|LDG|3.00|Ml,5922554|STR|2.80|ML,5922554|LDG|3.00|ML,5922554|MDD|2.30|MN,5394449|STR|2.90|Ml,6399108|MDD|2.30|mbLg
6993818,STR,STR|STR-ML,2003,7,7,18,36,21.3,0.14,0.27,41.31,,,1.0,10.0,,3.07,0.21,,5922640|MRB|2.50|ML,5922640|LDG|3.00|ML,5922640|STR|3.20|ML,5922640|MDD|2.50|MN,6399113|MDD|2.60|mbLg,4869478|LDG|3.10|Md,4869478|LDG|3.00|Ml,5394455|STR|3.20|Ml
6994179,STR,STR|STR-ML,2003,7,8,7,7,54.2,0.48,-0.62,43.04,,,1.0,5.0,,2.46,0.21,,5394466|STR|2.50|Ml,4869487|LDG|2.50|Md,4869487|LDG|2.50|Ml,5922741|LDG|2.50|ML,5922741|STR|2.50|ML,5922741|MDD|2.10|MN,6399121|MDD|2.00|mbLg
6994708,STR,STR|STR-ML,2003,7,9,0,16,7.4,0.77,7.17,50.29,,,1.0,10.0,,1.86,0.21,,4896692|LDG|2.20|Md,4896692|LDG|2.50|Ml,5394474|STR|1.80|Ml,5922815|SZGRF|1.60|ML,5922815|STR|1.80|ML
6995990,STR,STR|STR-ML,2003,7,10,21,58,54.4,0.22,6.32,47.06,,,1.0,10.0,,2.29,0.21,,6128729|ZUR|1.90|ML,5394489|STR|2.30|Ml,5923017|ZUR|1.90|ML,5923017|STR|2.30|ML,5923017|LDG|2.60|ML,4896713|LDG|2.60|Ml
6995991,STR,STR|STR-ML,2003,7,10,21,59,4.0,0.24,6.28,47.08,,,1.0,5.0,,2.29,0.21,,4896714|LDG|2.60|Ml,5394490|STR|2.30|Ml,5923018|STR|2.30|ML,5923018|LDG|2.60|ML
6996277,LDG,LDG|LDG-ML,2003,7,11,8,50,37.3,0.08,4.129,47.849,2.4,0.9,136.0,8.0,,2.19,0.292,,4896720|LDG|2.30|Md,4896720|LDG|2.60|Ml,5923083|LDG|2.60|ML
6996298,STR,STR|STR-ML,2003,7,11,9,37,51.3,0.24,3.05,46.16,,,1.0,4.0,1.0,2.21,0.21,,4896732|LDG|2.30|Md,4896732|LDG|2.50|Ml,5923087|STR|2.20|ML,5923087|LDG|2.50|ML,5394494|STR|2.20|Ml
6996390,LDG,LDG|LDG-ML,2003,7,11,13,6,10.3,0.41,7.2948,45.3107,10.1,5.2,65.0,2.0,,2.09,0.236,,4896734|LDG|2.40|Md,4896734|LDG|2.50|Ml,5923100|GEN|2.50|ML,5923100|LDG|2.50|ML
6997473,STR,STR|STR-ML,2003,7,13,2,22,52.3,0.29,6.94,45.91,,,1.0,10.0,,2.55,0.21,,5721069|ROM|2.70|MD,5721069|ROM|1.90|ML,5923264|ROM|2.70|MD,5923264|STR|2.60|ML,5923264|GEN|2.70|ML,5923264|LDG|2.80|ML,6128735|ZUR|2.30|ML,4896741|LDG|2.60|Md,4896741|LDG|2.80|Ml,5394501|STR|2.60|Ml
6997550,STR,STR|STR-ML,2003,7,13,4,51,52.2,0.51,6.79,46.87,,,1.0,10.0,,2.12,0.21,,6128736|ZUR|1.80|ML,5923282|ZUR|1.80|ML,5923282|STR|2.10|ML,5923282|LDG|2.40|ML,4896742|LDG|2.80|Md,4896742|LDG|2.40|Ml,5394502|STR|2.10|Ml
6998609,STR,STR|STR-ML,2003,7,14,18,3,21.5,0.16,6.72,46.84,,,1.0,10.0,,2.29,0.21,,6128738|ZUR|2.00|ML,5394510|STR|2.30|Ml,5923442|ZUR|2.00|ML,5923442|STR|2.30|ML,5923442|LDG|2.60|ML,4896750|LDG|2.60|Md,4896750|LDG|2.60|Ml
6998965,STR,STR|STR-ML,2003,7,15,8,30,33.5,0.25,9.06,45.35,,,1.0,10.0,,3.07,0.21,,5394517|STR|3.20|Ml,5923538|ROM|3.00|MD,5923538|LDG|3.10|ML,5923538|STR|3.20|ML,5923538|GEN|3.30|ML,5721111|ROM|3.00|MD,5721111|ROM|2.70|ML,6128739|ZUR|3.00|ML,4896755|LDG|3.10|Md,4896755|LDG|3.10|Ml
6999176,STR,STR|STR-ML,2003,7,15,16,6,1.0,1.05,6.79,46.82,,,1.0,10.0,,2.12,0.21,,5394519|STR|2.10|Ml,6128740|ZUR|1.90|ML,4896756|LDG|2.50|Md,4896756|LDG|2.50|Ml,5923563|ZUR|1.90|ML,5923563|STR|2.10|ML,5923563|LDG|2.50|ML
6999434,STR,STR|STR-ML,2003,7,15,23,46,41.7,0.1,0.25,42.89,,,1.0,5.0,,2.46,0.21,,5394529|STR|2.50|Ml,4896759|LDG|2.40|Md,4896759|LDG|1.90|Ml,5923624|LDG|1.90|ML,5923624|MDD|1.80|MN,6399216|MDD|1.80|mbLg
6999755,STR,STR|STR-ML,2003,7,16,12,43,36.8,0.2,7.15,44.39,,,1.0,10.0,,2.21,0.21,,5923673|STR|2.20|ML,5923673|GEN|2.60|ML,5923673|LDG|2.60|ML,4911235|LDG|2.60|Md,4911235|LDG|2.60|Ml,5394533|STR|2.20|Ml
6999959,STR,STR|STR-ML,2003,7,16,19,35,7.2,0.25,7.32,44.51,,,1.0,10.0,,2.29,0.21,,4911236|LDG|2.40|Ml,5923704|STR|2.30|ML,5923704|LDG|2.40|ML,5923704|GEN|2.60|ML,5394535|STR|2.30|Ml
7000069,STR,STR|STR-ML,2003,7,16,22,0,32.5,0.39,10.03,46.66,,,1.0,10.0,,2.72,0.21,,5394537|STR|2.80|Ml,5927954|LEDBW|3.00|ML,5923718|FUR|2.70|ML,5923718|ZUR|2.80|ML,5923718|SZGRF|2.80|ML,5923718|LDG|2.90|ML,5923718|VIE|2.90|ML,5923718|LEDBW|3.00|ML,6128745|ZUR|2.80|ML,4911237|LDG|3.10|Md,4911237|LDG|2.90|Ml
7000185,STR,STR|ZUR_RMT-Mw,2003,7,17,2,27,21.0,0.19,9.75,46.82,,,1.0,10.0,,3.6,0.1,,6265409|ZUR_RMT|3.60|Mw,5923728|LEDBW|3.50|ML,5923728|CLL|3.50|ML,5923728|VIE|3.60|ML,5923728|ZUR|3.70|ML,5923728|STR|3.70|ML,5923728|FUR|3.70|ML,5923728|SZGRF|3.70|ML,5923728|LDG|3.80|ML,6128749|ZUR|3.60|ML,5927955|LEDBW|3.60|ML,5233510|SZGRF|3.70|ML,4911240|LDG|3.60|Md,4911240|LDG|3.80|Ml,5394540|STR|3.70|Ml
7000232,STR,STR|STR-ML,2003,7,17,4,36,54.7,1.05,9.47,43.93,,,1.0,5.0,,2.38,0.21,,5721120|ROM|2.40|MD,5721120|ROM|2.10|ML,5923754|ROM|2.40|MD,5923754|LDG|2.60|ML,5923754|GEN|2.70|ML,4911242|LDG|2.70|Md,4911242|LDG|2.60|Ml,5394541|STR|2.40|Ml
7000378,STR,STR|STR-ML,2003,7,17,10,54,9.6,0.18,7.81,48.93,,,1.0,5.0,,2.29,0.21,,5394542|STR|2.30|Ml,5923775|SZGRF|1.70|ML,5923775|LEDBW|2.10|ML,5923775|STR|2.30|ML,4911243|LDG|2.60|Md,4911243|LDG|2.70|Ml,5233513|LER|2.10|ML,5233514|SZGRF|2.10|ML
7000538,STR,STR|STR-ML,2003,7,17,16,34,13.4,0.04,6.84,44.46,,,1.0,5.0,,2.29,0.21,,4911244|LDG|2.30|Md,4911244|LDG|2.30|Ml,5394543|STR|2.30|Ml,5923792|STR|2.30|ML,5923792|LDG|2.30|ML,5923792|GEN|2.70|ML
7000610,STR,STR|STR-ML,2003,7,17,18,29,49.4,0.11,6.79,44.46,,,1.0,5.0,,2.55,0.21,,5394546|STR|2.60|Ml,5923822|STR|2.60|ML,5923822|LDG|2.70|ML,5923822|GEN|2.90|ML,4911251|LDG|2.70|Md,4911251|LDG|2.70|Ml
7000686,STR,STR|STR-ML,2003,7,17,20,26,41.6,0.25,6.78,44.46,,,1.0,5.0,,2.21,0.21,,4911255|LDG|2.30|Md,4911255|LDG|2.20|Ml,5394550|STR|2.20|Ml,5923837|STR|2.20|ML,5923837|LDG|2.20|ML,5923837|GEN|2.50|ML
7000828,STR,STR|STR-ML,2003,7,18,0,44,45.4,0.18,6.86,44.47,,,1.0,5.0,,2.38,0.21,,5721125|ROM|2.40|MD,5721125|ROM|1.70|ML,4911274|LDG|2.40|Md,4911274|LDG|2.50|Ml,5394553|STR|2.40|Ml,5923856|ROM|2.40|MD,5923856|STR|2.40|ML,5923856|LDG|2.50|ML
7001088,STR,STR|STR-ML,2003,7,18,10,40,45.1,0.87,9.7,46.9,,,1.0,10.0,,2.64,0.21,,5923905|ZUR|2.60|ML,5923905|STR|2.70|ML,5923905|LEDBW|2.70|ML,5923905|VIE|2.80|ML,5923905|LDG|2.80|ML,6128755|ZUR|2.70|ML,4911277|LDG|2.70|Md,4911277|LDG|2.80|Ml,5394556|STR|2.70|Ml
7001096,STR,STR|ZUR_RMT-Mw,2003,7,18,11,1,40.1,0.31,9.66,46.8,,,1.0,10.0,,3.6,0.1,,5970155|IDC|3.40|mb,5970155|IDC|3.80|mb1,5970155|IDC|3.60|mb1mx,5970155|IDC|3.90|ML,6265410|ZUR_RMT|3.60|Mw,5923906|ZUR|3.90|ML,5923906|VIE|4.10|ML,6128756|ZUR|3.90|ML,5927956|LEDBW|4.10|ML,4911278|LDG|3.70|Md,4911278|LDG|4.10|Ml,5394557|STR|3.90|Ml,6617407|ISC|3.40|mb
7001187,STR,STR|STR-ML,2003,7,18,14,5,26.5,0.12,6.76,46.86,,,1.0,10.0,,2.55,0.21,,5923923|ZUR|2.30|ML,5923923|LEDBW|2.30|ML,5923923|STR|2.60|ML,5923923|LDG|3.00|ML,6128757|ZUR|2.30|ML,4911279|LDG|2.80|Md,4911279|LDG|3.00|Ml,5394558|STR|2.60|Ml
7001601,STR,STR|STR-ML,2003,7,19,7,7,29.7,0.46,6.87,44.5,,,1.0,5.0,,2.29,0.21,,5923964|STR|2.30|ML,5923964|LDG|2.50|ML,5923964|GEN|2.60|ML,4911284|LDG|2.50|Md,4911284|LDG|2.50|Ml,5394562|STR|2.30|Ml
7001701,STR,STR|STR-ML,2003,7,19,11,1,24.6,0.17,6.82,44.46,,,1.0,5.0,,2.12,0.21,,4911286|LDG|2.30|Md,4911286|LDG|2.40|Ml,5394564|STR|2.10|Ml,5923981|STR|2.10|ML,5923981|LDG|2.40|ML,5923981|GEN|2.60|ML
7002174,STR,STR|STR-ML,2003,7,20,1,58,56.5,0.05,0.02,42.98,,,1.0,5.0,,2.46,0.21,,4911290|LDG|2.50|Md,4911290|LDG|2.60|Ml,6399267|MDD|2.00|mbLg,5394569|STR|2.50|Ml,5924052|MRB|2.00|ML,5924052|STR|2.50|ML,5924052|LDG|2.60|ML,5924052|MDD|2.00|MN
7002514,STR,STR|STR-ML,2003,7,20,14,40,39.3,0.34,7.4,44.52,,,1.0,10.0,,2.72,0.21,,6128765|ZUR|2.30|ML,5721134|ROM|2.60|MD,5721134|ROM|2.00|ML,5924092|ROM|2.60|MD,5924092|STR|2.80|ML,5924092|LDG|2.80|ML,5924092|GEN|3.20|ML,4911295|LDG|2.80|Md,4911295|LDG|2.80|Ml,5394573|STR|2.80|Ml
7002737,STR,STR|STR-ML,2003,7,20,22,46,0.7,0.24,7.84,48.93,,,1.0,4.0,,2.29,0.21,,5394575|STR|2.30|Ml,4911297|LDG|2.60|Md,4911297|LDG|2.60|Ml,5924116|SZGRF|1.90|ML,5924116|LEDBW|2.00|ML,5924116|STR|2.30|ML,5924116|LDG|2.60|ML,5233540|LER|1.90|ML,5233541|SZGRF|1.90|ML
7002851,STR,STR|STR-ML,2003,7,21,3,31,51.3,1.4,7.73,50.41,,,1.0,2.0,,1.78,0.21,,5394577|STR|1.70|Ml,4911299|LDG|2.50|Md,4911299|LDG|2.30|Ml,5924129|STR|1.70|ML,5924129|LDG|2.30|ML
7002903,STR,STR|STR-ML,2003,7,21,5,45,58.6,0.17,6.76,46.86,,,1.0,5.0,,2.72,0.21,,6128766|ZUR|2.60|ML,4911300|LDG|3.10|Md,4911300|LDG|3.30|Ml,5924138|LEDBW|2.50|ML,5924138|ZUR|2.60|ML,5924138|STR|2.80|ML,5924138|LDG|3.30|ML,5394578|STR|2.80|Ml
7003375,STR,STR|STR-ML,2003,7,21,19,21,32.9,0.37,6.84,44.5,,,1.0,5.0,,2.29,0.21,,5924194|LDG|2.30|ML,5924194|STR|2.30|ML,5924194|GEN|2.50|ML,4911304|LDG|2.40|Md,4911304|LDG|2.30|Ml,5394583|STR|2.30|Ml
7003834,STR,STR|STR-ML,2003,7,22,12,19,34.0,0.5,-1.74,42.65,,,1.0,5.0,,2.55,0.21,,5394589|STR|2.60|Ml
7004062,STR,STR|STR-ML,2003,7,22,19,59,13.1,0.18,6.85,44.47,,,1.0,5.0,,2.12,0.21,,5924286|STR|2.10|ML,5924286|LDG|2.40|ML,5924286|GEN|2.50|ML,4911309|LDG|2.10|Md,4911309|LDG|2.40|Ml,5394590|STR|2.10|Ml
7004397,LDG,LDG|LDG-ML,2003,7,23,9,53,14.6,0.14,6.9349,43.9675,3.1,2.4,49.0,7.0,,2.19,0.292,,4991356|LDG|2.50|Md,4991356|LDG|2.60|Ml,5924343|LDG|2.60|ML,5924343|GEN|2.60|ML
7004453,STR,STR|STR-ML,2003,7,23,11,56,59.5,0.15,7.21,44.67,,,1.0,5.0,,2.81,0.21,,5721141|ROM|3.00|MD,5721141|ROM|2.40|ML,5924352|ROM|3.00|MD,5924352|STR|2.90|ML,5924352|GEN|3.20|ML,5924352|LDG|3.20|ML,5394596|STR|2.90|Ml,4991357|LDG|2.70|Md,4991357|LDG|3.20|Ml,6128776|ZUR|2.30|ML
7004623,STR,STR|STR-ML,2003,7,23,17,19,45.4,0.33,6.72,46.85,,,1.0,10.0,,2.21,0.21,,5924370|ZUR|1.80|ML,5924370|STR|2.20|ML,6128779|ZUR|1.80|ML,4991358|LDG|2.80|Md,4991358|LDG|2.60|Ml,5394599|STR|2.20|Ml
7004684,LDG,LDG|LDG-ML,2003,7,23,19,41,33.8,0.41,7.4197,40.7866,8.4,4.7,159.0,10.0,,2.69,0.214,,5924379|LDG|3.10|ML,5924379|MDD|2.50|MN,6399313|MDD|2.40|mbLg,4991359|LDG|3.10|Md,4991359|LDG|3.10|Ml
7004958,STR,STR|STR-ML,2003,7,24,5,58,32.9,0.09,7.85,48.95,,,1.0,5.0,,2.04,0.21,,4991365|LDG|2.40|Md,4991365|LDG|2.50|Ml,5924432|STR|2.00|ML,5924432|LDG|2.50|ML,5394602|STR|2.00|Ml
7006743,LDG,LDG|LDG-ML,2003,7,26,1,58,43.1,0.08,-2.3255,47.9341,2.2,1.4,29.0,5.0,,2.49,0.214,,5924659|LDG|2.90|ML,4991376|LDG|2.80|Md,4991376|LDG|2.90|Ml
7007210,LDG,LDG|LDG-ML,2003,7,26,7,43,38.0,0.1,7.3755,50.3555,1.9,1.3,87.0,6.0,,1.89,0.292,,4991380|LDG|2.50|Md,4991380|LDG|2.30|Ml,5924696|LDG|2.30|ML
7008410,STR,STR|STR-ML,2003,7,27,2,55,34.3,0.6,3.07,46.1,,,1.0,10.0,,2.72,0.21,,5394630|STR|2.80|Ml,5924792|STR|2.80|ML,5924792|LDG|2.80|ML,4991384|LDG|2.70|Md,4991384|LDG|2.80|Ml
7008628,STR,STR|STR-ML,2003,7,27,7,56,25.8,0.63,9.72,44.35,,,1.0,10.0,,2.38,0.21,,4991386|LDG|2.60|Md,4991386|LDG|2.60|Ml,5721163|ROM|2.50|MD,5721163|ROM|1.80|ML,5924818|ROM|2.50|MD,5924818|STR|2.40|ML,5924818|GEN|2.60|ML,5924818|LDG|2.60|ML,5394636|STR|2.40|Ml
7008886,STR,STR|STR-ML,2003,7,27,13,10,58.6,0.08,-0.36,43.09,,,1.0,5.0,,2.38,0.21,,5394638|STR|2.40|Ml,4991387|LDG|2.90|Md,4991387|LDG|2.90|Ml,5924843|STR|2.40|ML,5924843|LDG|2.90|ML,6399397|MDD|2.00|mbLg
7009001,STR,STR|STR-ML,2003,7,27,15,49,44.3,1.35,7.45,50.33,,,1.0,1.0,,1.86,0.21,,5924852|SZGRF|1.60|ML,5924852|STR|1.80|ML,4991389|LDG|2.50|Md,4991389|LDG|2.40|Ml,5233564|SZGRF|1.60|ML,5394639|STR|1.80|Ml
