Distance (km) IMT Trellis
vs30measured,True,hypo_depth,10.0,rake,0.0,z1pt0,100.0,vs30,800.0,ztor,5.0,dip,90.0
Magnitude,6.50
PGA
rhypo,rx,rjb,repi,rrup,AkkarBommer2010,AkkarCagnan2010,AkkarEtAlRjb2014,BooreAtkinson2008,ChiouYoungs2008,ZhaoEtAl2006Asc
138.3618,138.0000,138.0000,138.0000,138.0906,0.01228606,0.01157886,0.01154360,0.01609701,0.01162756,0.00967534
139.3592,139.0000,139.0000,139.0000,139.0899,0.01220454,0.01151569,0.01147057,0.01597253,0.01155270,0.00958610
140.3567,140.0000,140.0000,140.0000,140.0893,0.01212413,0.01145330,0.01139851,0.01584951,0.01147871,0.00949816
141.3542,141.0000,141.0000,141.0000,141.0886,0.01204482,0.01139170,0.01132741,0.01572794,0.01140557,0.00941148
142.3517,142.0000,142.0000,142.0000,142.0880,0.01196659,0.01133086,0.01125726,0.01560777,0.01133327,0.00932604
143.3492,143.0000,143.0000,143.0000,143.0874,0.01188940,0.01127076,0.01118802,0.01548900,0.01126179,0.00924181
144.3468,144.0000,144.0000,144.0000,144.0868,0.01181325,0.01121140,0.01111968,0.01537158,0.01119111,0.00915878
145.3444,145.0000,145.0000,145.0000,145.0862,0.01173810,0.01115276,0.01105222,0.01525551,0.01112121,0.00907691
146.3421,146.0000,146.0000,146.0000,146.0856,0.01166394,0.01109483,0.01098564,0.01514076,0.01105208,0.00899618
147.3397,147.0000,147.0000,147.0000,147.0850,0.01159075,0.01103759,0.01091990,0.01502730,0.01098371,0.00891657
148.3375,148.0000,148.0000,148.0000,148.0844,0.01151851,0.01098102,0.01085499,0.01491511,0.01091607,0.00883806
149.3352,149.0000,149.0000,149.0000,149.0839,0.01144720,0.01092513,0.01079090,0.01480418,0.01084916,0.00876062
150.3330,150.0000,150.0000,150.0000,150.0833,0.01137680,0.01086989,0.01072761,0.01469447,0.01078297,0.00868424
====================================================
SA(2.0)
rhypo,rx,rjb,repi,rrup,AkkarBommer2010,AkkarCagnan2010,AkkarEtAlRjb2014,BooreAtkinson2008,ChiouYoungs2008,ZhaoEtAl2006Asc
10.0000,0.0000,0.0000,0.0000,5.0000,0.10198653,0.06340475,0.05911226,0.12841876,0.09514879,0.10795949
10.0499,1.0000,1.0000,1.0000,5.0990,0.10101869,0.06197977,0.05870557,0.12330123,0.09408359,0.10650846
10.1980,2.0000,2.0000,2.0000,5.3852,0.09827112,0.05833783,0.05754255,0.11176766,0.09110644,0.10252337
10.4403,3.0000,3.0000,3.0000,5.8310,0.09414733,0.05372440,0.05577305,0.09939149,0.08674942,0.09686864
10.7703,4.0000,4.0000,4.0000,6.4031,0.08915224,0.04908471,0.05359020,0.08858361,0.08161319,0.09045228
11.1803,5.0000,5.0000,5.0000,7.0711,0.08375485,0.04485981,0.05118119,0.07969302,0.07619208,0.08394517
11.6619,6.0000,6.0000,6.0000,7.8102,0.07831379,0.04117029,0.04869749,0.07244704,0.07082176,0.07773884
12.2066,7.0000,7.0000,7.0000,8.6023,0.07306419,0.03799588,0.04624610,0.06649461,0.06569967,0.07201606
12.8062,8.0000,8.0000,8.0000,9.4340,0.06813831,0.03527056,0.04389405,0.06154057,0.06092558,0.06683353
13.4536,9.0000,9.0000,9.0000,10.2956,0.06359564,0.03292208,0.04167801,0.05736003,0.05653763,0.06218170
14.1421,10.0000,10.0000,10.0000,11.1803,0.05944964,0.03088563,0.03961383,0.05378580,0.05253809,0.05802079
14.8661,11.0000,11.0000,11.0000,12.0830,0.05568741,0.02910703,0.03770428,0.05069356,0.04890980,0.05430019
15.6205,12.0000,12.0000,12.0000,13.0000,0.05228257,0.02754224,0.03594445,0.04798993,0.04562618,0.05096826
16.4012,13.0000,13.0000,13.0000,13.9284,0.04920319,0.02615583,0.03432536,0.04560387,0.04265702,0.04797673
17.2047,14.0000,14.0000,14.0000,14.8661,0.04641626,0.02491930,0.03283619,0.04348056,0.03997176,0.04528239
18.0278,15.0000,15.0000,15.0000,15.8114,0.04389011,0.02380964,0.03146566,0.04157711,0.03754122,0.04284746
18.8680,16.0000,16.0000,16.0000,16.7631,0.04159556,0.02280818,0.03020273,0.03985953,0.03533836,0.04063928
19.7231,17.0000,17.0000,17.0000,17.7200,0.03950637,0.02189966,0.02903705,0.03830056,0.03333869,0.03862976
20.5913,18.0000,18.0000,18.0000,18.6815,0.03759923,0.02107151,0.02795910,0.03687807,0.03152022,0.03679486
21.4709,19.0000,19.0000,19.0000,19.6469,0.03585364,0.02031331,0.02696025,0.03557393,0.02986340,0.03511392
22.3607,20.0000,20.0000,20.0000,20.6155,0.03425166,0.01961635,0.02603277,0.03437313,0.02835089,0.03356922
23.2594,21.0000,21.0000,21.0000,21.5870,0.03277759,0.01897331,0.02516975,0.03326314,0.02696738,0.03214551
24.1661,22.0000,22.0000,22.0000,22.5610,0.03141771,0.01837798,0.02436504,0.03223341,0.02569935,0.03082963
25.0799,23.0000,23.0000,23.0000,23.5372,0.03016006,0.01782508,0.02361316,0.03127501,0.02453486,0.02961015
26.0000,24.0000,24.0000,24.0000,24.5153,0.02899416,0.01731009,0.02290926,0.03038031,0.02346336,0.02847718
26.9258,25.0000,25.0000,25.0000,25.4951,0.02791080,0.01682910,0.02224900,0.02954274,0.02247556,0.02742208
27.8568,26.0000,26.0000,26.0000,26.4764,0.02690194,0.01637873,0.02162854,0.02875666,0.02156319,0.02643727
28.7924,27.0000,27.0000,27.0000,27.4591,0.02596045,0.01595605,0.02104443,0.02801713,0.02071897,0.02551612
29.7321,28.0000,28.0000,28.0000,28.4429,0.02508008,0.01555847,0.02049362,0.02731985,0.01993641,0.02465278
30.6757,29.0000,29.0000,29.0000,29.4279,0.02425527,0.01518374,0.01997336,0.02666106,0.01920974,0.02384208
31.6228,30.0000,30.0000,30.0000,30.4138,0.02348110,0.01482986,0.01948119,0.02603744,0.01853384,0.02307944
32.5730,31.0000,31.0000,31.0000,31.4006,0.02275319,0.01449507,0.01901488,0.02544604,0.01790413,0.02236078
33.5261,32.0000,32.0000,32.0000,32.3883,0.02206764,0.01417781,0.01857247,0.02488425,0.01731652,0.02168246
34.4819,33.0000,33.0000,33.0000,33.3766,0.02142095,0.01387666,0.01815214,0.02434974,0.01676733,0.02104124
35.4401,34.0000,34.0000,34.0000,34.3657,0.02081000,0.01359039,0.01775228,0.02384042,0.01625330,0.02043419
36.4005,35.0000,35.0000,35.0000,35.3553,0.02023198,0.01331786,0.01737141,0.02335443,0.01577146,0.01985870
37.3631,36.0000,36.0000,36.0000,36.3456,0.01968436,0.01305807,0.01700821,0.02289008,0.01531915,0.01931240
38.3275,37.0000,37.0000,37.0000,37.3363,0.01916485,0.01281010,0.01666144,0.02244585,0.01489398,0.01879315
39.2938,38.0000,38.0000,38.0000,38.3275,0.01867140,0.01257313,0.01633002,0.02202036,0.01449379,0.01829901
40.2616,39.0000,39.0000,39.0000,39.3192,0.01820212,0.01234641,0.01601293,0.02161236,0.01411661,0.01782823
41.2311,40.0000,40.0000,40.0000,40.3113,0.01775531,0.01212926,0.01570924,0.02122072,0.01376067,0.01737922
42.2019,41.0000,41.0000,41.0000,41.3038,0.01732944,0.01192105,0.01541811,0.02084438,0.01342436,0.01695050
43.1741,42.0000,42.0000,42.0000,42.2966,0.01692308,0.01172122,0.01513876,0.02048241,0.01310621,0.01654076
44.1475,43.0000,43.0000,43.0000,43.2897,0.01653495,0.01152925,0.01487047,0.02013394,0.01280490,0.01614877
45.1221,44.0000,44.0000,44.0000,44.2832,0.01616388,0.01134466,0.01461260,0.01979815,0.01251920,0.01577342
46.0977,45.0000,45.0000,45.0000,45.2769,0.01580876,0.01116701,0.01436453,0.01947433,0.01224801,0.01541367
47.0744,46.0000,46.0000,46.0000,46.2709,0.01546862,0.01099590,0.01412570,0.01916179,0.01199032,0.01506859
48.0521,47.0000,47.0000,47.0000,47.2652,0.01514255,0.01083096,0.01389560,0.01885990,0.01174519,0.01473731
49.0306,48.0000,48.0000,48.0000,48.2597,0.01482968,0.01067185,0.01367373,0.01856810,0.01151177,0.01441902
50.0100,49.0000,49.0000,49.0000,49.2544,0.01452926,0.01051824,0.01345967,0.01828583,0.01128929,0.01411298
50.9902,50.0000,50.0000,50.0000,50.2494,0.01424056,0.01036984,0.01325299,0.01801261,0.01107702,0.01381851
51.9711,51.0000,51.0000,51.0000,51.2445,0.01396292,0.01022638,0.01305331,0.01774797,0.01087430,0.01353496
52.9528,52.0000,52.0000,52.0000,52.2398,0.01369572,0.01008759,0.01286027,0.01749149,0.01068052,0.01326175
53.9351,53.0000,53.0000,53.0000,53.2353,0.01343840,0.00995326,0.01267353,0.01724275,0.01049513,0.01299832
54.9181,54.0000,54.0000,54.0000,54.2310,0.01319041,0.00982315,0.01249279,0.01700140,0.01031761,0.01274417
55.9017,55.0000,55.0000,55.0000,55.2268,0.01295127,0.00969706,0.01231775,0.01676707,0.01014747,0.01249881
56.8859,56.0000,56.0000,56.0000,56.2228,0.01272051,0.00957479,0.01214814,0.01653944,0.00998427,0.01226181
57.8705,57.0000,57.0000,57.0000,57.2189,0.01249771,0.00945617,0.01198371,0.01631821,0.00982760,0.01203275
58.8558,58.0000,58.0000,58.0000,58.2151,0.01228247,0.00934102,0.01182420,0.01610308,0.00967709,0.01181124
59.8415,59.0000,59.0000,59.0000,59.2115,0.01207441,0.00922919,0.01166941,0.01589379,0.00953237,0.01159691
60.8276,60.0000,60.0000,60.0000,60.2080,0.01187319,0.00912053,0.01151911,0.01569009,0.00939312,0.01138943
61.8142,61.0000,61.0000,61.0000,61.2046,0.01167847,0.00901490,0.01137311,0.01549173,0.00925904,0.01118847
62.8013,62.0000,62.0000,62.0000,62.2013,0.01148994,0.00891217,0.01123122,0.01529850,0.00912983,0.01099374
63.7887,63.0000,63.0000,63.0000,63.1981,0.01130733,0.00881221,0.01109327,0.01511018,0.00900524,0.01080496
64.7765,64.0000,64.0000,64.0000,64.1950,0.01113035,0.00871491,0.01095908,0.01492656,0.00888501,0.01062185
65.7647,65.0000,65.0000,65.0000,65.1920,0.01095875,0.00862016,0.01082851,0.01474747,0.00876892,0.01044417
66.7533,66.0000,66.0000,66.0000,66.1891,0.01079230,0.00852785,0.01070139,0.01457272,0.00865675,0.01027168
67.7422,67.0000,67.0000,67.0000,67.1863,0.01063076,0.00843788,0.01057761,0.01440214,0.00854830,0.01010417
68.7314,68.0000,68.0000,68.0000,68.1836,0.01047393,0.00835017,0.01045701,0.01423558,0.00844338,0.00994141
69.7209,69.0000,69.0000,69.0000,69.1809,0.01032160,0.00826462,0.01033947,0.01407289,0.00834181,0.00978322
70.7107,70.0000,70.0000,70.0000,70.1783,0.01017358,0.00818116,0.01022488,0.01391391,0.00824343,0.00962941
71.7008,71.0000,71.0000,71.0000,71.1758,0.01002970,0.00809969,0.01011313,0.01375852,0.00814809,0.00947979
72.6911,72.0000,72.0000,72.0000,72.1734,0.00988978,0.00802015,0.01000409,0.01360658,0.00805563,0.00933421
73.6817,73.0000,73.0000,73.0000,73.1710,0.00975366,0.00794247,0.00989769,0.01345797,0.00796592,0.00919250
74.6726,74.0000,74.0000,74.0000,74.1687,0.00962120,0.00786658,0.00979381,0.01331258,0.00787884,0.00905451
75.6637,75.0000,75.0000,75.0000,75.1665,0.00949225,0.00779241,0.00969236,0.01317029,0.00779426,0.00892010
76.6551,76.0000,76.0000,76.0000,76.1643,0.00936666,0.00771990,0.00959326,0.01303100,0.00771206,0.00878913
77.6466,77.0000,77.0000,77.0000,77.1622,0.00924432,0.00764900,0.00949643,0.01289460,0.00763214,0.00866147
78.6384,78.0000,78.0000,78.0000,78.1601,0.00912510,0.00757964,0.00940178,0.01276100,0.00755440,0.00853701
79.6304,79.0000,79.0000,79.0000,79.1581,0.00900888,0.00751179,0.00930924,0.01263011,0.00747875,0.00841562
80.6226,80.0000,80.0000,80.0000,80.1561,0.00889555,0.00744537,0.00921874,0.01250184,0.00740508,0.00829720
81.6149,81.0000,81.0000,81.0000,81.1542,0.00878501,0.00738036,0.00913021,0.01237611,0.00733333,0.00818163
82.6075,82.0000,82.0000,82.0000,82.1523,0.00867714,0.00731670,0.00904358,0.01225283,0.00726340,0.00806881
83.6002,83.0000,83.0000,83.0000,83.1505,0.00857187,0.00725434,0.00895879,0.01213192,0.00719522,0.00795866
84.5931,84.0000,84.0000,84.0000,84.1487,0.00846909,0.00719325,0.00887578,0.01201333,0.00712872,0.00785108
85.5862,85.0000,85.0000,85.0000,85.1469,0.00836873,0.00713339,0.00879449,0.01189696,0.00706383,0.00774598
86.5794,86.0000,86.0000,86.0000,86.1452,0.00827069,0.00707471,0.00871487,0.01178277,0.00700049,0.00764327
87.5728,87.0000,87.0000,87.0000,87.1436,0.00817489,0.00701718,0.00863687,0.01167068,0.00693863,0.00754288
88.5664,88.0000,88.0000,88.0000,88.1419,0.00808127,0.00696077,0.00856043,0.01156062,0.00687820,0.00744473
89.5600,89.0000,89.0000,89.0000,89.1403,0.00798974,0.00690544,0.00848551,0.01145255,0.00681914,0.00734875
90.5539,90.0000,90.0000,90.0000,90.1388,0.00790024,0.00685115,0.00841206,0.01134640,0.00676140,0.00725487
91.5478,91.0000,91.0000,91.0000,91.1373,0.00781271,0.00679789,0.00834003,0.01124212,0.00670493,0.00716302
92.5419,92.0000,92.0000,92.0000,92.1358,0.00772707,0.00674561,0.00826939,0.01113966,0.00664968,0.00707313
93.5361,93.0000,93.0000,93.0000,93.1343,0.00764327,0.00669429,0.00820009,0.01103897,0.00659561,0.00698515
94.5304,94.0000,94.0000,94.0000,94.1329,0.00756126,0.00664390,0.00813209,0.01093999,0.00654267,0.00689902
95.5249,95.0000,95.0000,95.0000,95.1315,0.00748096,0.00659442,0.00806536,0.01084268,0.00649083,0.00681467
96.5194,96.0000,96.0000,96.0000,96.1301,0.00740234,0.00654581,0.00799986,0.01074700,0.00644004,0.00673206
97.5141,97.0000,97.0000,97.0000,97.1288,0.00732533,0.00649806,0.00793555,0.01065290,0.00639027,0.00665113
98.5089,98.0000,98.0000,98.0000,98.1275,0.00724990,0.00645114,0.00787240,0.01056034,0.00634148,0.00657184
99.5038,99.0000,99.0000,99.0000,99.1262,0.00717599,0.00640503,0.00781039,0.01046928,0.00629364,0.00649413
100.4988,100.0000,100.0000,100.0000,100.1249,0.00710355,0.00635971,0.00774947,0.01037968,0.00624671,0.00641795
101.4938,101.0000,101.0000,101.0000,101.1237,0.00703255,0.00631515,0.00768961,0.01029150,0.00620068,0.00634327
102.4890,102.0000,102.0000,102.0000,102.1225,0.00696294,0.00627134,0.00763080,0.01020471,0.00615550,0.00627005
103.4843,103.0000,103.0000,103.0000,103.1213,0.00689469,0.00622825,0.00757300,0.01011928,0.00611114,0.00619823
104.4797,104.0000,104.0000,104.0000,104.1201,0.00682774,0.00618587,0.00751618,0.01003516,0.00606759,0.00612778
105.4751,105.0000,105.0000,105.0000,105.1190,0.00676207,0.00614418,0.00746032,0.00995233,0.00602482,0.00605866
106.4707,106.0000,106.0000,106.0000,106.1179,0.00669764,0.00610316,0.00740539,0.00987076,0.00598280,0.00599084
107.4663,107.0000,107.0000,107.0000,107.1168,0.00663442,0.00606279,0.00735137,0.00979041,0.00594151,0.00592428
108.4620,108.0000,108.0000,108.0000,108.1157,0.00657236,0.00602307,0.00729824,0.00971125,0.00590092,0.00585895
109.4578,109.0000,109.0000,109.0000,109.1146,0.00651145,0.00598396,0.00724598,0.00963327,0.00586102,0.00579481
110.4536,110.0000,110.0000,110.0000,110.1136,0.00645164,0.00594546,0.00719455,0.00955642,0.00582178,0.00573183
111.4495,111.0000,111.0000,111.0000,111.1126,0.00639291,0.00590755,0.00714395,0.00948069,0.00578318,0.00566998
112.4455,112.0000,112.0000,112.0000,112.1116,0.00633524,0.00587022,0.00709414,0.00940604,0.00574521,0.00560923
113.4416,113.0000,113.0000,113.0000,113.1106,0.00627858,0.00583346,0.00704512,0.00933246,0.00570785,0.00554955
114.4378,114.0000,114.0000,114.0000,114.1096,0.00622292,0.00579724,0.00699686,0.00925991,0.00567107,0.00549092
115.4340,115.0000,115.0000,115.0000,115.1086,0.00616823,0.00576156,0.00694935,0.00918839,0.00563487,0.00543331
116.4302,116.0000,116.0000,116.0000,116.1077,0.00611448,0.00572641,0.00690256,0.00911785,0.00559922,0.00537669
117.4266,117.0000,117.0000,117.0000,117.1068,0.00606165,0.00569177,0.00685648,0.00904828,0.00556412,0.00532103
118.4230,118.0000,118.0000,118.0000,118.1059,0.00600972,0.00565763,0.00681109,0.00897967,0.00552954,0.00526632
119.4194,119.0000,119.0000,119.0000,119.1050,0.00595866,0.00562398,0.00676638,0.00891198,0.00549547,0.00521253
120.4159,120.0000,120.0000,120.0000,120.1041,0.00590846,0.00559081,0.00672233,0.00884521,0.00546190,0.00515964
121.4125,121.0000,121.0000,121.0000,121.1033,0.00585909,0.00555810,0.00667893,0.00877932,0.00542882,0.00510762
122.4091,122.0000,122.0000,122.0000,122.1024,0.00581053,0.00552586,0.00663616,0.00871430,0.00539621,0.00505646
123.4058,123.0000,123.0000,123.0000,123.1016,0.00576276,0.00549406,0.00659400,0.00865014,0.00536405,0.00500613
124.4026,124.0000,124.0000,124.0000,124.1008,0.00571576,0.00546270,0.00655245,0.00858681,0.00533234,0.00495662
125.3994,125.0000,125.0000,125.0000,125.1000,0.00566951,0.00543177,0.00651149,0.00852430,0.00530107,0.00490790
126.3962,126.0000,126.0000,126.0000,126.0992,0.00562401,0.00540125,0.00647111,0.00846259,0.00527023,0.00485996
127.3931,127.0000,127.0000,127.0000,127.0984,0.00557922,0.00537115,0.00643129,0.00840167,0.00523980,0.00481278
128.3900,128.0000,128.0000,128.0000,128.0976,0.00553513,0.00534145,0.00639202,0.00834151,0.00520977,0.00476634
129.3870,129.0000,129.0000,129.0000,129.0969,0.00549172,0.00531214,0.00635329,0.00828211,0.00518013,0.00472062
130.3840,130.0000,130.0000,130.0000,130.0961,0.00544899,0.00528322,0.00631510,0.00822344,0.00515089,0.00467561
131.3811,131.0000,131.0000,131.0000,131.0954,0.00540691,0.00525467,0.00627742,0.00816551,0.00512201,0.00463130
132.3782,132.0000,132.0000,132.0000,132.0947,0.00536547,0.00522649,0.00624024,0.00810828,0.00509350,0.00458766
133.3754,133.0000,133.0000,133.0000,133.0940,0.00532465,0.00519868,0.00620357,0.00805174,0.00506536,0.00454468
134.3726,134.0000,134.0000,134.0000,134.0933,0.00528445,0.00517122,0.00616738,0.00799589,0.00503756,0.00450235
135.3699,135.0000,135.0000,135.0000,135.0926,0.00524484,0.00514410,0.00613166,0.00794071,0.00501010,0.00446065
136.3672,136.0000,136.0000,136.0000,136.0919,0.00520582,0.00511733,0.00609641,0.00788619,0.00498297,0.00441957
137.3645,137.0000,137.0000,137.0000,137.0912,0.00516737,0.00509089,0.00606162,0.00783231,0.00495617,0.00437910
138.3618,138.0000,138.0000,138.0000,138.0906,0.00512948,0.00506478,0.00602728,0.00777907,0.00492969,0.00433922
139.3592,139.0000,139.0000,139.0000,139.0899,0.00509213,0.00503898,0.00599338,0.00772645,0.00490352,0.00429992
140.3567,140.0000,140.0000,140.0000,140.0893,0.00505532,0.00501351,0.00595990,0.00767443,0.00487766,0.00426119
141.3542,141.0000,141.0000,141.0000,141.0886,0.00501904,0.00498834,0.00592685,0.00762302,0.00485210,0.00422302
142.3517,142.0000,142.0000,142.0000,142.0880,0.00498326,0.00496347,0.00589421,0.00757219,0.00482682,0.00418539
143.3492,143.0000,143.0000,143.0000,143.0874,0.00494799,0.00493890,0.00586198,0.00752194,0.00480183,0.00414829
144.3468,144.0000,144.0000,144.0000,144.0868,0.00491321,0.00491462,0.00583015,0.00747226,0.00477713,0.00411172
145.3444,145.0000,145.0000,145.0000,145.0862,0.00487891,0.00489063,0.00579870,0.00742313,0.00475269,0.00407565
146.3421,146.0000,146.0000,146.0000,146.0856,0.00484509,0.00486692,0.00576764,0.00737455,0.00472853,0.00404009
147.3397,147.0000,147.0000,147.0000,147.0850,0.00481172,0.00484348,0.00573696,0.00732651,0.00470462,0.00400503
148.3375,148.0000,148.0000,148.0000,148.0844,0.00477881,0.00482032,0.00570664,0.00727900,0.00468097,0.00397044
149.3352,149.0000,149.0000,149.0000,149.0839,0.00474634,0.00479742,0.00567668,0.00723201,0.00465758,0.00393632
150.3330,150.0000,150.0000,150.0000,150.0833,0.00471431,0.00477478,0.00564708,0.00718552,0.00463443,0.00390267
====================================================
