Distance (km) Total Standard Deviations Trellis
vs30measured,True,hypo_depth,10.0,rake,0.0,z1pt0,100.0,vs30,800.0,ztor,5.0,dip,90.0
Magnitude,6.50
PGA
rhypo,rx,rjb,repi,rrup,AkkarBommer2010,AkkarCagnan2010,AkkarEtAlRjb2014,BooreAtkinson2008,ChiouYoungs2008,ZhaoEtAl2006Asc
58.8558,58.0000,58.0000,58.0000,58.2151,0.69561709,0.89117458,0.76757403,0.59600000,0.62525291,0.75908366
59.8415,59.0000,59.0000,59.0000,59.2115,0.69561709,0.89117458,0.76757403,0.59600000,0.62527898,0.75908366
60.8276,60.0000,60.0000,60.0000,60.2080,0.69561709,0.89117458,0.76757403,0.59600000,0.62530434,0.75908366
61.8142,61.0000,61.0000,61.0000,61.2046,0.69561709,0.89117458,0.76757403,0.59600000,0.62532902,0.75908366
62.8013,62.0000,62.0000,62.0000,62.2013,0.69561709,0.89117458,0.76757403,0.59600000,0.62535305,0.75908366
63.7887,63.0000,63.0000,63.0000,63.1981,0.69561709,0.89117458,0.76757403,0.59600000,0.62537645,0.75908366
64.7765,64.0000,64.0000,64.0000,64.1950,0.69561709,0.89117458,0.76757403,0.59600000,0.62539926,0.75908366
65.7647,65.0000,65.0000,65.0000,65.1920,0.69561709,0.89117458,0.76757403,0.59600000,0.62542149,0.75908366
66.7533,66.0000,66.0000,66.0000,66.1891,0.69561709,0.89117458,0.76757403,0.59600000,0.62544317,0.75908366
67.7422,67.0000,67.0000,67.0000,67.1863,0.69561709,0.89117458,0.76757403,0.59600000,0.62546431,0.75908366
68.7314,68.0000,68.0000,68.0000,68.1836,0.69561709,0.89117458,0.76757403,0.59600000,0.62548495,0.75908366
69.7209,69.0000,69.0000,69.0000,69.1809,0.69561709,0.89117458,0.76757403,0.59600000,0.62550510,0.75908366
70.7107,70.0000,70.0000,70.0000,70.1783,0.69561709,0.89117458,0.76757403,0.59600000,0.62552477,0.75908366
71.7008,71.0000,71.0000,71.0000,71.1758,0.69561709,0.89117458,0.76757403,0.59600000,0.62554399,0.75908366
72.6911,72.0000,72.0000,72.0000,72.1734,0.69561709,0.89117458,0.76757403,0.59600000,0.62556278,0.75908366
73.6817,73.0000,73.0000,73.0000,73.1710,0.69561709,0.89117458,0.76757403,0.59600000,0.62558114,0.75908366
74.6726,74.0000,74.0000,74.0000,74.1687,0.69561709,0.89117458,0.76757403,0.59600000,0.62559909,0.75908366
75.6637,75.0000,75.0000,75.0000,75.1665,0.69561709,0.89117458,0.76757403,0.59600000,0.62561666,0.75908366
76.6551,76.0000,76.0000,76.0000,76.1643,0.69561709,0.89117458,0.76757403,0.59600000,0.62563384,0.75908366
77.6466,77.0000,77.0000,77.0000,77.1622,0.69561709,0.89117458,0.76757403,0.59600000,0.62565066,0.75908366
78.6384,78.0000,78.0000,78.0000,78.1601,0.69561709,0.89117458,0.76757403,0.59600000,0.62566712,0.75908366
79.6304,79.0000,79.0000,79.0000,79.1581,0.69561709,0.89117458,0.76757403,0.59600000,0.62568325,0.75908366
80.6226,80.0000,80.0000,80.0000,80.1561,0.69561709,0.89117458,0.76757403,0.59600000,0.62569904,0.75908366
81.6149,81.0000,81.0000,81.0000,81.1542,0.69561709,0.89117458,0.76757403,0.59600000,0.62571452,0.75908366
82.6075,82.0000,82.0000,82.0000,82.1523,0.69561709,0.89117458,0.76757403,0.59600000,0.62572969,0.75908366
83.6002,83.0000,83.0000,83.0000,83.1505,0.69561709,0.89117458,0.76757403,0.59600000,0.62574456,0.75908366
84.5931,84.0000,84.0000,84.0000,84.1487,0.69561709,0.89117458,0.76757403,0.59600000,0.62575914,0.75908366
85.5862,85.0000,85.0000,85.0000,85.1469,0.69561709,0.89117458,0.76757403,0.59600000,0.62577344,0.75908366
86.5794,86.0000,86.0000,86.0000,86.1452,0.69561709,0.89117458,0.76757403,0.59600000,0.62578746,0.75908366
87.5728,87.0000,87.0000,87.0000,87.1436,0.69561709,0.89117458,0.76757403,0.59600000,0.62580123,0.75908366
88.5664,88.0000,88.0000,88.0000,88.1419,0.69561709,0.89117458,0.76757403,0.59600000,0.62581474,0.75908366
89.5600,89.0000,89.0000,89.0000,89.1403,0.69561709,0.89117458,0.76757403,0.59600000,0.62582800,0.75908366
90.5539,90.0000,90.0000,90.0000,90.1388,0.69561709,0.89117458,0.76757403,0.59600000,0.62584101,0.75908366
91.5478,91.0000,91.0000,91.0000,91.1373,0.69561709,0.89117458,0.76757403,0.59600000,0.62585380,0.75908366
92.5419,92.0000,92.0000,92.0000,92.1358,0.69561709,0.89117458,0.76757403,0.59600000,0.62586636,0.75908366
93.5361,93.0000,93.0000,93.0000,93.1343,0.69561709,0.89117458,0.76757403,0.59600000,0.62587869,0.75908366
94.5304,94.0000,94.0000,94.0000,94.1329,0.69561709,0.89117458,0.76757403,0.59600000,0.62589082,0.75908366
95.5249,95.0000,95.0000,95.0000,95.1315,0.69561709,0.89117458,0.76757403,0.59600000,0.62590273,0.75908366
96.5194,96.0000,96.0000,96.0000,96.1301,0.69561709,0.89117458,0.76757403,0.59600000,0.62591444,0.75908366
97.5141,97.0000,97.0000,97.0000,97.1288,0.69561709,0.89117458,0.76757403,0.59600000,0.62592595,0.75908366
98.5089,98.0000,98.0000,98.0000,98.1275,0.69561709,0.89117458,0.76757403,0.59600000,0.62593726,0.75908366
99.5038,99.0000,99.0000,99.0000,99.1262,0.69561709,0.89117458,0.76757403,0.59600000,0.62594839,0.75908366
100.4988,100.0000,100.0000,100.0000,100.1249,0.69561709,0.89117458,0.76757403,0.59600000,0.62595934,0.75908366
101.4938,101.0000,101.0000,101.0000,101.1237,0.69561709,0.89117458,0.76757403,0.59600000,0.62597011,0.75908366
102.4890,102.0000,102.0000,102.0000,102.1225,0.69561709,0.89117458,0.76757403,0.59600000,0.62598070,0.75908366
103.4843,103.0000,103.0000,103.0000,103.1213,0.69561709,0.89117458,0.76757403,0.59600000,0.62599113,0.75908366
104.4797,104.0000,104.0000,104.0000,104.1201,0.69561709,0.89117458,0.76757403,0.59600000,0.62600138,0.75908366
105.4751,105.0000,105.0000,105.0000,105.1190,0.69561709,0.89117458,0.76757403,0.59600000,0.62601148,0.75908366
106.4707,106.0000,106.0000,106.0000,106.1179,0.69561709,0.89117458,0.76757403,0.59600000,0.62602142,0.75908366
107.4663,107.0000,107.0000,107.0000,107.1168,0.69561709,0.89117458,0.76757403,0.59600000,0.62603120,0.75908366
108.4620,108.0000,108.0000,108.0000,108.1157,0.69561709,0.89117458,0.76757403,0.59600000,0.62604083,0.75908366
109.4578,109.0000,109.0000,109.0000,109.1146,0.69561709,0.89117458,0.76757403,0.59600000,0.62605032,0.75908366
110.4536,110.0000,110.0000,110.0000,110.1136,0.69561709,0.89117458,0.76757403,0.59600000,0.62605966,0.75908366
111.4495,111.0000,111.0000,111.0000,111.1126,0.69561709,0.89117458,0.76757403,0.59600000,0.62606886,0.75908366
112.4455,112.0000,112.0000,112.0000,112.1116,0.69561709,0.89117458,0.76757403,0.59600000,0.62607792,0.75908366
113.4416,113.0000,113.0000,113.0000,113.1106,0.69561709,0.89117458,0.76757403,0.59600000,0.62608685,0.75908366
114.4378,114.0000,114.0000,114.0000,114.1096,0.69561709,0.89117458,0.76757403,0.59600000,0.62609565,0.75908366
115.4340,115.0000,115.0000,115.0000,115.1086,0.69561709,0.89117458,0.76757403,0.59600000,0.62610431,0.75908366
116.4302,116.0000,116.0000,116.0000,116.1077,0.69561709,0.89117458,0.76757403,0.59600000,0.62611285,0.75908366
117.4266,117.0000,117.0000,117.0000,117.1068,0.69561709,0.89117458,0.76757403,0.59600000,0.62612127,0.75908366
118.4230,118.0000,118.0000,118.0000,118.1059,0.69561709,0.89117458,0.76757403,0.59600000,0.62612957,0.75908366
119.4194,119.0000,119.0000,119.0000,119.1050,0.69561709,0.89117458,0.76757403,0.59600000,0.62613774,0.75908366
120.4159,120.0000,120.0000,120.0000,120.1041,0.69561709,0.89117458,0.76757403,0.59600000,0.62614580,0.75908366
121.4125,121.0000,121.0000,121.0000,121.1033,0.69561709,0.89117458,0.76757403,0.59600000,0.62615375,0.75908366
122.4091,122.0000,122.0000,122.0000,122.1024,0.69561709,0.89117458,0.76757403,0.59600000,0.62616159,0.75908366
123.4058,123.0000,123.0000,123.0000,123.1016,0.69561709,0.89117458,0.76757403,0.59600000,0.62616931,0.75908366
124.4026,124.0000,124.0000,124.0000,124.1008,0.69561709,0.89117458,0.76757403,0.59600000,0.62617693,0.75908366
125.3994,125.0000,125.0000,125.0000,125.1000,0.69561709,0.89117458,0.76757403,0.59600000,0.62618444,0.75908366
126.3962,126.0000,126.0000,126.0000,126.0992,0.69561709,0.89117458,0.76757403,0.59600000,0.62619185,0.75908366
127.3931,127.0000,127.0000,127.0000,127.0984,0.69561709,0.89117458,0.76757403,0.59600000,0.62619916,0.75908366
128.3900,128.0000,128.0000,128.0000,128.0976,0.69561709,0.89117458,0.76757403,0.59600000,0.62620636,0.75908366
129.3870,129.0000,129.0000,129.0000,129.0969,0.69561709,0.89117458,0.76757403,0.59600000,0.62621347,0.75908366
130.3840,130.0000,130.0000,130.0000,130.0961,0.69561709,0.89117458,0.76757403,0.59600000,0.62622049,0.75908366
131.3811,131.0000,131.0000,131.0000,131.0954,0.69561709,0.89117458,0.76757403,0.59600000,0.62622741,0.75908366
132.3782,132.0000,132.0000,132.0000,132.0947,0.69561709,0.89117458,0.76757403,0.59600000,0.62623423,0.75908366
133.3754,133.0000,133.0000,133.0000,133.0940,0.69561709,0.89117458,0.76757403,0.59600000,0.62624097,0.75908366
134.3726,134.0000,134.0000,134.0000,134.0933,0.69561709,0.89117458,0.76757403,0.59600000,0.62624761,0.75908366
135.3699,135.0000,135.0000,135.0000,135.0926,0.69561709,0.89117458,0.76757403,0.59600000,0.62625417,0.75908366
136.3672,136.0000,136.0000,136.0000,136.0919,0.69561709,0.89117458,0.76757403,0.59600000,0.62626065,0.75908366
137.3645,137.0000,137.0000,137.0000,137.0912,0.69561709,0.89117458,0.76757403,0.59600000,0.62626703,0.75908366
138.3618,138.0000,138.0000,138.0000,138.0906,0.69561709,0.89117458,0.76757403,0.59600000,0.62627334,0.75908366
139.3592,139.0000,139.0000,139.0000,139.0899,0.69561709,0.89117458,0.76757403,0.59600000,0.62627956,0.75908366
140.3567,140.0000,140.0000,140.0000,140.0893,0.69561709,0.89117458,0.76757403,0.59600000,0.62628570,0.75908366
141.3542,141.0000,141.0000,141.0000,141.0886,0.69561709,0.89117458,0.76757403,0.59600000,0.62629176,0.75908366
142.3517,142.0000,142.0000,142.0000,142.0880,0.69561709,0.89117458,0.76757403,0.59600000,0.62629775,0.75908366
143.3492,143.0000,143.0000,143.0000,143.0874,0.69561709,0.89117458,0.76757403,0.59600000,0.62630365,0.75908366
144.3468,144.0000,144.0000,144.0000,144.0868,0.69561709,0.89117458,0.76757403,0.59600000,0.62630949,0.75908366
145.3444,145.0000,145.0000,145.0000,145.0862,0.69561709,0.89117458,0.76757403,0.59600000,0.62631524,0.75908366
146.3421,146.0000,146.0000,146.0000,146.0856,0.69561709,0.89117458,0.76757403,0.59600000,0.62632093,0.75908366
147.3397,147.0000,147.0000,147.0000,147.0850,0.69561709,0.89117458,0.76757403,0.59600000,0.62632654,0.75908366
148.3375,148.0000,148.0000,148.0000,148.0844,0.69561709,0.89117458,0.76757403,0.59600000,0.62633208,0.75908366
149.3352,149.0000,149.0000,149.0000,149.0839,0.69561709,0.89117458,0.76757403,0.59600000,0.62633756,0.75908366
150.3330,150.0000,150.0000,150.0000,150.0833,0.69561709,0.89117458,0.76757403,0.59600000,0.62634296,0.75908366
====================================================
SA(1.0)
rhypo,rx,rjb,repi,rrup,AkkarBommer2010,AkkarCagnan2010,AkkarEtAlRjb2014,BooreAtkinson2008,ChiouYoungs2008,ZhaoEtAl2006Asc
10.0000,0.0000,0.0000,0.0000,5.0000,0.74897094,0.91161875,0.78492431,0.64700000,0.65872914,0.73884572
10.0499,1.0000,1.0000,1.0000,5.0990,0.74897094,0.91161875,0.78492431,0.64700000,0.65873063,0.73884572
10.1980,2.0000,2.0000,2.0000,5.3852,0.74897094,0.91161875,0.78492431,0.64700000,0.65873491,0.73884572
10.4403,3.0000,3.0000,3.0000,5.8310,0.74897094,0.91161875,0.78492431,0.64700000,0.65874158,0.73884572
10.7703,4.0000,4.0000,4.0000,6.4031,0.74897094,0.91161875,0.78492431,0.64700000,0.65875013,0.73884572
11.1803,5.0000,5.0000,5.0000,7.0711,0.74897094,0.91161875,0.78492431,0.64700000,0.65876007,0.73884572
11.6619,6.0000,6.0000,6.0000,7.8102,0.74897094,0.91161875,0.78492431,0.64700000,0.65877100,0.73884572
12.2066,7.0000,7.0000,7.0000,8.6023,0.74897094,0.91161875,0.78492431,0.64700000,0.65878259,0.73884572
12.8062,8.0000,8.0000,8.0000,9.4340,0.74897094,0.91161875,0.78492431,0.64700000,0.65879460,0.73884572
13.4536,9.0000,9.0000,9.0000,10.2956,0.74897094,0.91161875,0.78492431,0.64700000,0.65880685,0.73884572
14.1421,10.0000,10.0000,10.0000,11.1803,0.74897094,0.91161875,0.78492431,0.64700000,0.65881917,0.73884572
14.8661,11.0000,11.0000,11.0000,12.0830,0.74897094,0.91161875,0.78492431,0.64700000,0.65883147,0.73884572
15.6205,12.0000,12.0000,12.0000,13.0000,0.74897094,0.91161875,0.78492431,0.64700000,0.65884365,0.73884572
16.4012,13.0000,13.0000,13.0000,13.9284,0.74897094,0.91161875,0.78492431,0.64700000,0.65885564,0.73884572
17.2047,14.0000,14.0000,14.0000,14.8661,0.74897094,0.91161875,0.78492431,0.64700000,0.65886739,0.73884572
18.0278,15.0000,15.0000,15.0000,15.8114,0.74897094,0.91161875,0.78492431,0.64700000,0.65887885,0.73884572
18.8680,16.0000,16.0000,16.0000,16.7631,0.74897094,0.91161875,0.78492431,0.64700000,0.65889001,0.73884572
19.7231,17.0000,17.0000,17.0000,17.7200,0.74897094,0.91161875,0.78492431,0.64700000,0.65890084,0.73884572
20.5913,18.0000,18.0000,18.0000,18.6815,0.74897094,0.91161875,0.78492431,0.64700000,0.65891131,0.73884572
21.4709,19.0000,19.0000,19.0000,19.6469,0.74897094,0.91161875,0.78492431,0.64700000,0.65892144,0.73884572
22.3607,20.0000,20.0000,20.0000,20.6155,0.74897094,0.91161875,0.78492431,0.64700000,0.65893120,0.73884572
23.2594,21.0000,21.0000,21.0000,21.5870,0.74897094,0.91161875,0.78492431,0.64700000,0.65894060,0.73884572
24.1661,22.0000,22.0000,22.0000,22.5610,0.74897094,0.91161875,0.78492431,0.64700000,0.65894965,0.73884572
25.0799,23.0000,23.0000,23.0000,23.5372,0.74897094,0.91161875,0.78492431,0.64700000,0.65895834,0.73884572
26.0000,24.0000,24.0000,24.0000,24.5153,0.74897094,0.91161875,0.78492431,0.64700000,0.65896669,0.73884572
26.9258,25.0000,25.0000,25.0000,25.4951,0.74897094,0.91161875,0.78492431,0.64700000,0.65897471,0.73884572
27.8568,26.0000,26.0000,26.0000,26.4764,0.74897094,0.91161875,0.78492431,0.64700000,0.65898240,0.73884572
28.7924,27.0000,27.0000,27.0000,27.4591,0.74897094,0.91161875,0.78492431,0.64700000,0.65898977,0.73884572
29.7321,28.0000,28.0000,28.0000,28.4429,0.74897094,0.91161875,0.78492431,0.64700000,0.65899684,0.73884572
30.6757,29.0000,29.0000,29.0000,29.4279,0.74897094,0.91161875,0.78492431,0.64700000,0.65900361,0.73884572
31.6228,30.0000,30.0000,30.0000,30.4138,0.74897094,0.91161875,0.78492431,0.64700000,0.65901010,0.73884572
32.5730,31.0000,31.0000,31.0000,31.4006,0.74897094,0.91161875,0.78492431,0.64700000,0.65901633,0.73884572
33.5261,32.0000,32.0000,32.0000,32.3883,0.74897094,0.91161875,0.78492431,0.64700000,0.65902229,0.73884572
34.4819,33.0000,33.0000,33.0000,33.3766,0.74897094,0.91161875,0.78492431,0.64700000,0.65902801,0.73884572
35.4401,34.0000,34.0000,34.0000,34.3657,0.74897094,0.91161875,0.78492431,0.64700000,0.65903350,0.73884572
36.4005,35.0000,35.0000,35.0000,35.3553,0.74897094,0.91161875,0.78492431,0.64700000,0.65903876,0.73884572
37.3631,36.0000,36.0000,36.0000,36.3456,0.74897094,0.91161875,0.78492431,0.64700000,0.65904380,0.73884572
38.3275,37.0000,37.0000,37.0000,37.3363,0.74897094,0.91161875,0.78492431,0.64700000,0.65904864,0.73884572
39.2938,38.0000,38.0000,38.0000,38.3275,0.74897094,0.91161875,0.78492431,0.64700000,0.65905329,0.73884572
40.2616,39.0000,39.0000,39.0000,39.3192,0.74897094,0.91161875,0.78492431,0.64700000,0.65905776,0.73884572
41.2311,40.0000,40.0000,40.0000,40.3113,0.74897094,0.91161875,0.78492431,0.64700000,0.65906204,0.73884572
42.2019,41.0000,41.0000,41.0000,41.3038,0.74897094,0.91161875,0.78492431,0.64700000,0.65906617,0.73884572
43.1741,42.0000,42.0000,42.0000,42.2966,0.74897094,0.91161875,0.78492431,0.64700000,0.65907013,0.73884572
44.1475,43.0000,43.0000,43.0000,43.2897,0.74897094,0.91161875,0.78492431,0.64700000,0.65907394,0.73884572
45.1221,44.0000,44.0000,44.0000,44.2832,0.74897094,0.91161875,0.78492431,0.64700000,0.65907761,0.73884572
46.0977,45.0000,45.0000,45.0000,45.2769,0.74897094,0.91161875,0.78492431,0.64700000,0.65908114,0.73884572
47.0744,46.0000,46.0000,46.0000,46.2709,0.74897094,0.91161875,0.78492431,0.64700000,0.65908455,0.73884572
48.0521,47.0000,47.0000,47.0000,47.2652,0.74897094,0.91161875,0.78492431,0.64700000,0.65908783,0.73884572
49.0306,48.0000,48.0000,48.0000,48.2597,0.74897094,0.91161875,0.78492431,0.64700000,0.65909099,0.73884572
50.0100,49.0000,49.0000,49.0000,49.2544,0.74897094,0.91161875,0.78492431,0.64700000,0.65909405,0.73884572
50.9902,50.0000,50.0000,50.0000,50.2494,0.74897094,0.91161875,0.78492431,0.64700000,0.65909699,0.73884572
51.9711,51.0000,51.0000,51.0000,51.2445,0.74897094,0.91161875,0.78492431,0.64700000,0.65909984,0.73884572
52.9528,52.0000,52.0000,52.0000,52.2398,0.74897094,0.91161875,0.78492431,0.64700000,0.65910259,0.73884572
53.9351,53.0000,53.0000,53.0000,53.2353,0.74897094,0.91161875,0.78492431,0.64700000,0.65910525,0.73884572
54.9181,54.0000,54.0000,54.0000,54.2310,0.74897094,0.91161875,0.78492431,0.64700000,0.65910782,0.73884572
55.9017,55.0000,55.0000,55.0000,55.2268,0.74897094,0.91161875,0.78492431,0.64700000,0.65911031,0.73884572
56.8859,56.0000,56.0000,56.0000,56.2228,0.74897094,0.91161875,0.78492431,0.64700000,0.65911272,0.73884572
57.8705,57.0000,57.0000,57.0000,57.2189,0.74897094,0.91161875,0.78492431,0.64700000,0.65911506,0.73884572
58.8558,58.0000,58.0000,58.0000,58.2151,0.74897094,0.91161875,0.78492431,0.64700000,0.65911732,0.73884572
59.8415,59.0000,59.0000,59.0000,59.2115,0.74897094,0.91161875,0.78492431,0.64700000,0.65911952,0.73884572
60.8276,60.0000,60.0000,60.0000,60.2080,0.74897094,0.91161875,0.78492431,0.64700000,0.65912165,0.73884572
61.8142,61.0000,61.0000,61.0000,61.2046,0.74897094,0.91161875,0.78492431,0.64700000,0.65912371,0.73884572
62.8013,62.0000,62.0000,62.0000,62.2013,0.74897094,0.91161875,0.78492431,0.64700000,0.65912572,0.73884572
63.7887,63.0000,63.0000,63.0000,63.1981,0.74897094,0.91161875,0.78492431,0.64700000,0.65912767,0.73884572
64.7765,64.0000,64.0000,64.0000,64.1950,0.74897094,0.91161875,0.78492431,0.64700000,0.65912957,0.73884572
65.7647,65.0000,65.0000,65.0000,65.1920,0.74897094,0.91161875,0.78492431,0.64700000,0.65913142,0.73884572
66.7533,66.0000,66.0000,66.0000,66.1891,0.74897094,0.91161875,0.78492431,0.64700000,0.65913321,0.73884572
67.7422,67.0000,67.0000,67.0000,67.1863,0.74897094,0.91161875,0.78492431,0.64700000,0.65913496,0.73884572
68.7314,68.0000,68.0000,68.0000,68.1836,0.74897094,0.91161875,0.78492431,0.64700000,0.65913666,0.73884572
69.7209,69.0000,69.0000,69.0000,69.1809,0.74897094,0.91161875,0.78492431,0.64700000,0.65913832,0.73884572
70.7107,70.0000,70.0000,70.0000,70.1783,0.74897094,0.91161875,0.78492431,0.64700000,0.65913994,0.73884572
71.7008,71.0000,71.0000,71.0000,71.1758,0.74897094,0.91161875,0.78492431,0.64700000,0.65914151,0.73884572
72.6911,72.0000,72.0000,72.0000,72.1734,0.74897094,0.91161875,0.78492431,0.64700000,0.65914305,0.73884572
73.6817,73.0000,73.0000,73.0000,73.1710,0.74897094,0.91161875,0.78492431,0.64700000,0.65914455,0.73884572
74.6726,74.0000,74.0000,74.0000,74.1687,0.74897094,0.91161875,0.78492431,0.64700000,0.65914602,0.73884572
75.6637,75.0000,75.0000,75.0000,75.1665,0.74897094,0.91161875,0.78492431,0.64700000,0.65914745,0.73884572
76.6551,76.0000,76.0000,76.0000,76.1643,0.74897094,0.91161875,0.78492431,0.64700000,0.65914885,0.73884572
77.6466,77.0000,77.0000,77.0000,77.1622,0.74897094,0.91161875,0.78492431,0.64700000,0.65915021,0.73884572
78.6384,78.0000,78.0000,78.0000,78.1601,0.74897094,0.91161875,0.78492431,0.64700000,0.65915155,0.73884572
79.6304,79.0000,79.0000,79.0000,79.1581,0.74897094,0.91161875,0.78492431,0.64700000,0.65915286,0.73884572
80.6226,80.0000,80.0000,80.0000,80.1561,0.74897094,0.91161875,0.78492431,0.64700000,0.65915414,0.73884572
81.6149,81.0000,81.0000,81.0000,81.1542,0.74897094,0.91161875,0.78492431,0.64700000,0.65915539,0.73884572
82.6075,82.0000,82.0000,82.0000,82.1523,0.74897094,0.91161875,0.78492431,0.64700000,0.65915661,0.73884572
83.6002,83.0000,83.0000,83.0000,83.1505,0.74897094,0.91161875,0.78492431,0.64700000,0.65915781,0.73884572
84.5931,84.0000,84.0000,84.0000,84.1487,0.74897094,0.91161875,0.78492431,0.64700000,0.65915899,0.73884572
85.5862,85.0000,85.0000,85.0000,85.1469,0.74897094,0.91161875,0.78492431,0.64700000,0.65916014,0.73884572
86.5794,86.0000,86.0000,86.0000,86.1452,0.74897094,0.91161875,0.78492431,0.64700000,0.65916128,0.73884572
87.5728,87.0000,87.0000,87.0000,87.1436,0.74897094,0.91161875,0.78492431,0.64700000,0.65916239,0.73884572
88.5664,88.0000,88.0000,88.0000,88.1419,0.74897094,0.91161875,0.78492431,0.64700000,0.65916347,0.73884572
89.5600,89.0000,89.0000,89.0000,89.1403,0.74897094,0.91161875,0.78492431,0.64700000,0.65916454,0.73884572
90.5539,90.0000,90.0000,90.0000,90.1388,0.74897094,0.91161875,0.78492431,0.64700000,0.65916559,0.73884572
91.5478,91.0000,91.0000,91.0000,91.1373,0.74897094,0.91161875,0.78492431,0.64700000,0.65916662,0.73884572
92.5419,92.0000,92.0000,92.0000,92.1358,0.74897094,0.91161875,0.78492431,0.64700000,0.65916763,0.73884572
93.5361,93.0000,93.0000,93.0000,93.1343,0.74897094,0.91161875,0.78492431,0.64700000,0.65916862,0.73884572
94.5304,94.0000,94.0000,94.0000,94.1329,0.74897094,0.91161875,0.78492431,0.64700000,0.65916960,0.73884572
95.5249,95.0000,95.0000,95.0000,95.1315,0.74897094,0.91161875,0.78492431,0.64700000,0.65917056,0.73884572
96.5194,96.0000,96.0000,96.0000,96.1301,0.74897094,0.91161875,0.78492431,0.64700000,0.65917150,0.73884572
97.5141,97.0000,97.0000,97.0000,97.1288,0.74897094,0.91161875,0.78492431,0.64700000,0.65917243,0.73884572
98.5089,98.0000,98.0000,98.0000,98.1275,0.74897094,0.91161875,0.78492431,0.64700000,0.65917334,0.73884572
99.5038,99.0000,99.0000,99.0000,99.1262,0.74897094,0.91161875,0.78492431,0.64700000,0.65917424,0.73884572
100.4988,100.0000,100.0000,100.0000,100.1249,0.74897094,0.91161875,0.78492431,0.64700000,0.65917512,0.73884572
101.4938,101.0000,101.0000,101.0000,101.1237,0.74897094,0.91161875,0.78492431,0.64700000,0.65917599,0.73884572
102.4890,102.0000,102.0000,102.0000,102.1225,0.74897094,0.91161875,0.78492431,0.64700000,0.65917685,0.73884572
103.4843,103.0000,103.0000,103.0000,103.1213,0.74897094,0.91161875,0.78492431,0.64700000,0.65917769,0.73884572
104.4797,104.0000,104.0000,104.0000,104.1201,0.74897094,0.91161875,0.78492431,0.64700000,0.65917852,0.73884572
105.4751,105.0000,105.0000,105.0000,105.1190,0.74897094,0.91161875,0.78492431,0.64700000,0.65917934,0.73884572
106.4707,106.0000,106.0000,106.0000,106.1179,0.74897094,0.91161875,0.78492431,0.64700000,0.65918015,0.73884572
107.4663,107.0000,107.0000,107.0000,107.1168,0.74897094,0.91161875,0.78492431,0.64700000,0.65918094,0.73884572
108.4620,108.0000,108.0000,108.0000,108.1157,0.74897094,0.91161875,0.78492431,0.64700000,0.65918173,0.73884572
109.4578,109.0000,109.0000,109.0000,109.1146,0.74897094,0.91161875,0.78492431,0.64700000,0.65918250,0.73884572
110.4536,110.0000,110.0000,110.0000,110.1136,0.74897094,0.91161875,0.78492431,0.64700000,0.65918326,0.73884572
111.4495,111.0000,111.0000,111.0000,111.1126,0.74897094,0.91161875,0.78492431,0.64700000,0.65918401,0.73884572
112.4455,112.0000,112.0000,112.0000,112.1116,0.74897094,0.91161875,0.78492431,0.64700000,0.65918476,0.73884572
113.4416,113.0000,113.0000,113.0000,113.1106,0.74897094,0.91161875,0.78492431,0.64700000,0.65918549,0.73884572
114.4378,114.0000,114.0000,114.0000,114.1096,0.74897094,0.91161875,0.78492431,0.64700000,0.65918621,0.73884572
115.4340,115.0000,115.0000,115.0000,115.1086,0.74897094,0.91161875,0.78492431,0.64700000,0.65918692,0.73884572
116.4302,116.0000,116.0000,116.0000,116.1077,0.74897094,0.91161875,0.78492431,0.64700000,0.65918762,0.73884572
117.4266,117.0000,117.0000,117.0000,117.1068,0.74897094,0.91161875,0.78492431,0.64700000,0.65918832,0.73884572
118.4230,118.0000,118.0000,118.0000,118.1059,0.74897094,0.91161875,0.78492431,0.64700000,0.65918900,0.73884572
119.4194,119.0000,119.0000,119.0000,119.1050,0.74897094,0.91161875,0.78492431,0.64700000,0.65918968,0.73884572
120.4159,120.0000,120.0000,120.0000,120.1041,0.74897094,0.91161875,0.78492431,0.64700000,0.65919035,0.73884572
121.4125,121.0000,121.0000,121.0000,121.1033,0.74897094,0.91161875,0.78492431,0.64700000,0.65919101,0.73884572
122.4091,122.0000,122.0000,122.0000,122.1024,0.74897094,0.91161875,0.78492431,0.64700000,0.65919166,0.73884572
123.4058,123.0000,123.0000,123.0000,123.1016,0.74897094,0.91161875,0.78492431,0.64700000,0.65919231,0.73884572
124.4026,124.0000,124.0000,124.0000,124.1008,0.74897094,0.91161875,0.78492431,0.64700000,0.65919294,0.73884572
125.3994,125.0000,125.0000,125.0000,125.1000,0.74897094,0.91161875,0.78492431,0.64700000,0.65919357,0.73884572
126.3962,126.0000,126.0000,126.0000,126.0992,0.74897094,0.91161875,0.78492431,0.64700000,0.65919420,0.73884572
127.3931,127.0000,127.0000,127.0000,127.0984,0.74897094,0.91161875,0.78492431,0.64700000,0.65919481,0.73884572
128.3900,128.0000,128.0000,128.0000,128.0976,0.74897094,0.91161875,0.78492431,0.64700000,0.65919542,0.73884572
129.3870,129.0000,129.0000,129.0000,129.0969,0.74897094,0.91161875,0.78492431,0.64700000,0.65919602,0.73884572
130.3840,130.0000,130.0000,130.0000,130.0961,0.74897094,0.91161875,0.78492431,0.64700000,0.65919662,0.73884572
