2.94000000e-01,2.97009993e+00,-2.76500010e+00,1.88840002e-01
2.96000000e-01,2.95530009e+00,-3.00780010e+00,-4.59600002e-01
2.98000000e-01,2.77440000e+00,-2.83690000e+00,-9.19489980e-01
3.00000000e-01,2.43239999e+00,-2.28180003e+00,-1.11380005e+00
3.02000000e-01,1.93190002e+00,-1.44289994e+00,-1.04180002e+00
3.04000000e-01,1.27330005e+00,-4.43650007e-01,-7.62579978e-01
3.06000000e-01,4.62280005e-01,6.10790014e-01,-3.80499989e-01
3.08000000e-01,-4.76440012e-01,1.64380002e+00,-4.19199988e-02
3.10000000e-01,-1.48570001e+00,2.58599997e+00,9.39659998e-02
3.12000000e-01,-2.47119999e+00,3.35349989e+00,-8.34619999e-02
3.14000000e-01,-3.31250000e+00,3.85330009e+00,-5.77160001e-01
3.16000000e-01,-3.88809991e+00,4.01329994e+00,-1.27980006e+00
3.18000000e-01,-4.10729980e+00,3.81250000e+00,-2.04999995e+00
3.20000000e-01,-3.93540001e+00,3.29150009e+00,-2.78620005e+00
3.22000000e-01,-3.40420008e+00,2.54520011e+00,-3.42540002e+00
3.24000000e-01,-2.60369992e+00,1.70089996e+00,-3.91939998e+00
3.26000000e-01,-1.65970004e+00,8.83800030e-01,-4.24569988e+00
3.28000000e-01,-7.05030024e-01,1.80800006e-01,-4.41690016e+00
3.30000000e-01,1.48149997e-01,-3.65729988e-01,-4.44890022e+00
3.32000000e-01,8.26110005e-01,-7.37169981e-01,-4.32590008e+00
3.34000000e-01,1.29890001e+00,-9.22890007e-01,-3.98589993e+00
3.36000000e-01,1.57290006e+00,-9.26829994e-01,-3.33999991e+00
3.38000000e-01,1.67659998e+00,-7.81740010e-01,-2.32669997e+00
3.40000000e-01,1.64510000e+00,-5.47990024e-01,-9.54280019e-01
3.42000000e-01,1.51020002e+00,-2.98790008e-01,7.03869998e-01
3.44000000e-01,1.29789996e+00,-1.04390003e-01,2.53929996e+00
3.46000000e-01,1.03260005e+00,-1.75969992e-02,4.43680000e+00
3.48000000e-01,7.39380002e-01,-6.14710003e-02,6.27580023e+00
3.50000000e-01,4.43910003e-01,-2.29949996e-01,7.90660000e+00
3.52000000e-01,1.67270005e-01,-5.02619982e-01,9.13409996e+00
3.54000000e-01,-7.83879980e-02,-8.57770026e-01,9.76179981e+00
3.56000000e-01,-2.89469987e-01,-1.27670002e+00,9.67640018e+00
3.58000000e-01,-4.66610014e-01,-1.73839998e+00,8.90310001e+00
3.60000000e-01,-6.10149980e-01,-2.21009994e+00,7.61420012e+00
3.62000000e-01,-7.16120005e-01,-2.64770007e+00,6.05770016e+00
3.64000000e-01,-7.72409976e-01,-3.00289989e+00,4.43179989e+00
3.66000000e-01,-7.59599984e-01,-3.22079992e+00,2.82130003e+00
3.68000000e-01,-6.60309970e-01,-3.24410009e+00,1.24549997e+00
3.70000000e-01,-4.72869992e-01,-3.03220010e+00,-2.61700004e-01
3.72000000e-01,-2.18490005e-01,-2.58969998e+00,-1.61839998e+00
3.74000000e-01,6.38519973e-02,-1.98370004e+00,-2.73580003e+00
3.76000000e-01,3.30909997e-01,-1.32650006e+00,-3.58899999e+00
3.78000000e-01,5.49499989e-01,-7.28670001e-01,-4.23220015e+00
3.80000000e-01,7.05359995e-01,-2.63419986e-01,-4.74020004e+00
3.82000000e-01,8.04610014e-01,4.35260013e-02,-5.15100002e+00
3.84000000e-01,8.66710007e-01,2.10260004e-01,-5.47419977e+00
3.86000000e-01,9.10990000e-01,2.92739987e-01,-5.71490002e+00
3.88000000e-01,9.42900002e-01,3.65159988e-01,-5.85900021e+00
3.90000000e-01,9.46430027e-01,4.79240000e-01,-5.84700012e+00
3.92000000e-01,8.85429978e-01,6.28040016e-01,-5.59159994e+00
3.94000000e-01,7.14429975e-01,7.44319975e-01,-5.02899981e+00
3.96000000e-01,3.96939993e-01,7.46129990e-01,-4.14519978e+00
3.98000000e-01,-7.57490024e-02,6.08659983e-01,-2.96910000e+00
4.00000000e-01,-6.73110008e-01,4.14039999e-01,-1.56700003e+00
4.02000000e-01,-1.32669997e+00,3.28020006e-01,-5.01829982e-02
4.04000000e-01,-1.94640005e+00,4.97480005e-01,1.42579997e+00
4.06000000e-01,-2.44630003e+00,9.36600029e-01,2.67490005e+00
4.08000000e-01,-2.77080011e+00,1.49140000e+00,3.50259995e+00
4.10000000e-01,-2.90770006e+00,1.91709995e+00,3.74559999e+00
4.12000000e-01,-2.88459992e+00,2.01029992e+00,3.33540010e+00
4.14000000e-01,-2.74900007e+00,1.70640004e+00,2.33949995e+00
4.16000000e-01,-2.54340005e+00,1.09510005e+00,9.48360026e-01
4.18000000e-01,-2.28900003e+00,3.65150005e-01,-5.55360019e-01
4.20000000e-01,-1.98650002e+00,-2.79810011e-01,-1.84529996e+00
4.22000000e-01,-1.62909997e+00,-6.93589985e-01,-2.64529991e+00
4.24000000e-01,-1.21749997e+00,-8.31610024e-01,-2.84619999e+00
4.26000000e-01,-7.65900016e-01,-7.54509985e-01,-2.55660009e+00
4.28000000e-01,-3.00819993e-01,-5.87279975e-01,-2.04500008e+00
4.30000000e-01,1.45500004e-01,-4.62309986e-01,-1.60090005e+00
4.32000000e-01,5.43789983e-01,-4.74819988e-01,-1.39660001e+00
4.34000000e-01,8.77340019e-01,-6.51849985e-01,-1.43959999e+00
4.36000000e-01,1.14670002e+00,-9.38899994e-01,-1.61039996e+00
4.38000000e-01,1.36679995e+00,-1.22109997e+00,-1.72360003e+00
4.40000000e-01,1.55869997e+00,-1.37510002e+00,-1.58580005e+00
4.42000000e-01,1.74230003e+00,-1.32620001e+00,-1.06070006e+00
4.44000000e-01,1.93120003e+00,-1.08679998e+00,-1.31699994e-01
4.46000000e-01,2.13129997e+00,-7.46370018e-01,1.08729994e+00
4.48000000e-01,2.33990002e+00,-4.15250003e-01,2.40930009e+00
4.50000000e-01,2.54439998e+00,-1.74810007e-01,3.65739989e+00
4.52000000e-01,2.72189999e+00,-6.22170009e-02,4.73280001e+00
4.54000000e-01,2.84290004e+00,-7.34139979e-02,5.61740017e+00
4.56000000e-01,2.87719989e+00,-1.74070001e-01,6.32250023e+00
4.58000000e-01,2.80220008e+00,-3.19979995e-01,6.82919979e+00
4.60000000e-01,2.60800004e+00,-4.80190009e-01,7.08540010e+00
4.62000000e-01,2.29970002e+00,-6.42459989e-01,7.05039978e+00
4.64000000e-01,1.89450002e+00,-7.97349989e-01,6.69969988e+00
4.66000000e-01,1.41509998e+00,-9.15899992e-01,5.99749994e+00
4.68000000e-01,8.84540021e-01,-9.41380024e-01,4.90819979e+00
4.70000000e-01,3.24319988e-01,-8.01069975e-01,3.44409990e+00
4.72000000e-01,-2.41640002e-01,-4.32429999e-01,1.67980003e+00
4.74000000e-01,-7.83070028e-01,1.87350005e-01,-2.95920014e-01
4.76000000e-01,-1.26230001e+00,1.02440000e+00,-2.43860006e+00
4.78000000e-01,-1.63929999e+00,1.98810005e+00,-4.73579979e+00
4.80000000e-01,-1.88390005e+00,2.93790007e+00,-7.09800005e+00
4.82000000e-01,-1.98889995e+00,3.70359993e+00,-9.25710011e+00
4.84000000e-01,-1.97560000e+00,4.13749981e+00,-1.07959995e+01
4.86000000e-01,-1.88769996e+00,4.17910004e+00,-1.13140001e+01
4.88000000e-01,-1.77670002e+00,3.86039996e+00,-1.06250000e+01
4.90000000e-01,-1.68439996e+00,3.25990009e+00,-8.84300041e+00
4.92000000e-01,-1.63440001e+00,2.45849991e+00,-6.31799984e+00
4.94000000e-01,-1.63209999e+00,1.51030004e+00,-3.45549989e+00
4.96000000e-01,-1.67139995e+00,4.39960003e-01,-5.56240022e-01
4.98000000e-01,-1.74100006e+00,-7.29809999e-01,2.21020007e+00
5.00000000e-01,-1.82980001e+00,-1.95469999e+00,4.72370005e+00
5.02000000e-01,-1.92670000e+00,-3.16739988e+00,6.82450008e+00
5.04000000e-01,-2.02069998e+00,-4.28889990e+00,8.29749966e+00
5.06000000e-01,-2.10080004e+00,-5.23099995e+00,8.96529961e+00
5.08000000e-01,-2.15829992e+00,-5.90439987e+00,8.81289959e+00
5.10000000e-01,-2.18880010e+00,-6.23680019e+00,8.01060009e+00
5.12000000e-01,-2.19549990e+00,-6.18830013e+00,6.80970001e+00
5.14000000e-01,-2.18729997e+00,-5.75579977e+00,5.43480015e+00
5.16000000e-01,-2.17420006e+00,-4.97259998e+00,4.05159998e+00
5.18000000e-01,-2.15930009e+00,-3.91160011e+00,2.77620006e+00
5.20000000e-01,-2.13319993e+00,-2.68400002e+00,1.68340003e+00
5.22000000e-01,-2.07649994e+00,-1.42270005e+00,8.12219977e-01
5.24000000e-01,-1.96940005e+00,-2.54189998e-01,1.70819998e-01
5.26000000e-01,-1.80130005e+00,7.15330005e-01,-2.59600013e-01
5.28000000e-01,-1.57780004e+00,1.40129995e+00,-5.18819988e-01
5.30000000e-01,-1.32029998e+00,1.75220001e+00,-6.71930015e-01
5.32000000e-01,-1.05850005e+00,1.77119994e+00,-8.01270008e-01
5.34000000e-01,-8.20490003e-01,1.52460003e+00,-9.71229970e-01
5.36000000e-01,-6.24790013e-01,1.12279999e+00,-1.20420003e+00
5.38000000e-01,-4.78560001e-01,6.95259988e-01,-1.47399998e+00
5.40000000e-01,-3.81559998e-01,3.68129998e-01,-1.71790004e+00
5.42000000e-01,-3.32010001e-01,2.36210003e-01,-1.86880004e+00
5.44000000e-01,-3.29290003e-01,3.34800005e-01,-1.88479996e+00
5.46000000e-01,-3.70220006e-01,6.38019979e-01,-1.76580000e+00
5.48000000e-01,-4.42279994e-01,1.08369994e+00,-1.54550004e+00
5.50000000e-01,-5.20869970e-01,1.59580004e+00,-1.24389994e+00
5.52000000e-01,-5.73409975e-01,2.09290004e+00,-8.43789995e-01
5.54000000e-01,-5.68279982e-01,2.50110006e+00,-3.19559991e-01
5.56000000e-01,-4.83830005e-01,2.77160001e+00,3.46100003e-01
5.58000000e-01,-3.13989997e-01,2.88989997e+00,1.17250001e+00
5.60000000e-01,-7.08660036e-02,2.87129998e+00,2.17519999e+00
5.62000000e-01,2.17610002e-01,2.74049997e+00,3.32999992e+00
5.64000000e-01,5.15190005e-01,2.52069998e+00,4.54250002e+00
5.66000000e-01,7.85369992e-01,2.25379992e+00,5.66069984e+00
5.68000000e-01,9.98049974e-01,2.00219989e+00,6.53000021e+00
5.70000000e-01,1.13590002e+00,1.79560006e+00,7.05229998e+00
5.72000000e-01,1.19939995e+00,1.58500004e+00,7.19820023e+00
5.74000000e-01,1.20710003e+00,1.25160003e+00,6.99650002e+00
5.76000000e-01,1.18760002e+00,6.65380001e-01,6.53109980e+00
5.78000000e-01,1.16880000e+00,-2.33270004e-01,5.92049980e+00
5.80000000e-01,1.16750002e+00,-1.36930001e+00,5.27479982e+00
5.82000000e-01,1.18449998e+00,-2.52850008e+00,4.68219995e+00
5.84000000e-01,1.20519996e+00,-3.43499994e+00,4.19570017e+00
5.86000000e-01,1.20589995e+00,-3.87220001e+00,3.81579995e+00
5.88000000e-01,1.16489995e+00,-3.77180004e+00,3.52270007e+00
5.90000000e-01,1.07360005e+00,-3.22390008e+00,3.32249999e+00
5.92000000e-01,9.42480028e-01,-2.42519999e+00,3.24250007e+00
5.94000000e-01,7.99199998e-01,-1.59599996e+00,3.27530003e+00
5.96000000e-01,6.78489983e-01,-9.04349983e-01,3.31699991e+00
5.98000000e-01,6.10520005e-01,-4.34439987e-01,3.19280005e+00
6.00000000e-01,6.12089992e-01,-1.97699994e-01,2.78800011e+00
6.02000000e-01,6.81940019e-01,-1.59769997e-01,2.12870002e+00
6.04000000e-01,7.99399972e-01,-2.60049999e-01,1.34119999e+00
6.06000000e-01,9.27420020e-01,-4.23009992e-01,5.62810004e-01
6.08000000e-01,1.02059996e+00,-5.70050001e-01,-1.18060000e-01
6.10000000e-01,1.03649998e+00,-6.38080001e-01,-6.70270026e-01
6.12000000e-01,9.47809994e-01,-5.99460006e-01,-1.09930003e+00
6.14000000e-01,7.50450015e-01,-4.68870014e-01,-1.44229996e+00
6.16000000e-01,4.63230014e-01,-2.96229988e-01,-1.77479994e+00
6.18000000e-01,1.21859998e-01,-1.52640000e-01,-2.16849995e+00
6.20000000e-01,-2.31670007e-01,-1.08589999e-01,-2.61789989e+00
6.22000000e-01,-5.61209977e-01,-2.10069999e-01,-3.02819991e+00
6.24000000e-01,-8.44850004e-01,-4.60099995e-01,-3.28099990e+00
6.26000000e-01,-1.07480001e+00,-8.12489986e-01,-3.29670000e+00
6.28000000e-01,-1.24989998e+00,-1.18519998e+00,-3.06139994e+00
6.30000000e-01,-1.36730003e+00,-1.49059999e+00,-2.62739992e+00
6.32000000e-01,-1.41989994e+00,-1.66410005e+00,-2.10700011e+00
6.34000000e-01,-1.40110004e+00,-1.67420006e+00,-1.67879999e+00
6.36000000e-01,-1.30910003e+00,-1.51999998e+00,-1.55139995e+00
6.38000000e-01,-1.15190005e+00,-1.22669995e+00,-1.86590004e+00
6.40000000e-01,-9.49270010e-01,-8.43320012e-01,-2.60260010e+00
6.42000000e-01,-7.32389987e-01,-4.33440000e-01,-3.56489992e+00
6.44000000e-01,-5.37199974e-01,-5.56479990e-02,-4.47889996e+00
6.46000000e-01,-3.95020008e-01,2.54379988e-01,-5.15409994e+00
6.48000000e-01,-3.24050009e-01,4.87060010e-01,-5.56409979e+00
6.50000000e-01,-3.24970007e-01,6.48230016e-01,-5.79670000e+00
6.52000000e-01,-3.81339997e-01,7.46540010e-01,-5.94999981e+00
6.54000000e-01,-4.64960009e-01,7.92810023e-01,-6.03230000e+00
6.56000000e-01,-5.46980023e-01,8.00379992e-01,-5.94579983e+00
6.58000000e-01,-6.10210001e-01,7.73670018e-01,-5.60190010e+00
6.60000000e-01,-6.55619979e-01,6.98210001e-01,-5.04650021e+00
6.62000000e-01,-6.99930012e-01,5.47190011e-01,-4.44560003e+00
6.64000000e-01,-7.67019987e-01,3.04069996e-01,-3.96650004e+00
6.66000000e-01,-8.77290010e-01,-1.37890000e-02,-3.68630004e+00
6.68000000e-01,-1.03779995e+00,-3.49420011e-01,-3.58229995e+00
6.70000000e-01,-1.23529994e+00,-6.25310004e-01,-3.58850002e+00
6.72000000e-01,-1.43550003e+00,-7.75520027e-01,-3.65700006e+00
6.74000000e-01,-1.59119999e+00,-7.71770000e-01,-3.76480007e+00
6.76000000e-01,-1.65649998e+00,-6.23290002e-01,-3.86500001e+00
6.78000000e-01,-1.60249996e+00,-3.55129987e-01,-3.84050012e+00
6.80000000e-01,-1.42579997e+00,1.64969999e-03,-3.54189992e+00
6.82000000e-01,-1.14680004e+00,4.01589990e-01,-2.89660001e+00
6.84000000e-01,-7.98219979e-01,7.81250000e-01,-1.95869994e+00
6.86000000e-01,-4.14590001e-01,1.06869996e+00,-8.46430004e-01
6.88000000e-01,-2.52500009e-02,1.20029998e+00,3.50059986e-01
6.90000000e-01,3.49260002e-01,1.14429998e+00,1.59979999e+00
6.92000000e-01,6.98210001e-01,9.17050004e-01,2.88549995e+00
6.94000000e-01,1.01760006e+00,5.75950027e-01,4.13329983e+00
6.96000000e-01,1.30509996e+00,1.91589996e-01,5.19500017e+00
6.98000000e-01,1.55519998e+00,-1.90559998e-01,5.89849997e+00
7.00000000e-01,1.75820005e+00,-5.76499999e-01,6.12699986e+00
7.02000000e-01,1.90279996e+00,-1.01119995e+00,5.86940002e+00
7.04000000e-01,1.98039997e+00,-1.53299999e+00,5.18769979e+00
7.06000000e-01,1.98790002e+00,-2.13080001e+00,4.16349983e+00
7.08000000e-01,1.92890000e+00,-2.73099995e+00,2.89720011e+00
7.10000000e-01,1.81359994e+00,-3.21449995e+00,1.51069999e+00
7.12000000e-01,1.65789998e+00,-3.46059990e+00,1.25770003e-01
7.14000000e-01,1.47899997e+00,-3.39910007e+00,-1.14909995e+00
7.16000000e-01,1.29120004e+00,-3.03929996e+00,-2.22849989e+00
7.18000000e-01,1.10409999e+00,-2.45790005e+00,-3.06929994e+00
7.20000000e-01,9.22119975e-01,-1.76020002e+00,-3.66389990e+00
7.22000000e-01,7.44799972e-01,-1.04340005e+00,-4.01020002e+00
7.24000000e-01,5.68050027e-01,-3.82120013e-01,-4.09280014e+00
7.26000000e-01,3.86159986e-01,1.69459999e-01,-3.89890003e+00
7.28000000e-01,1.95680007e-01,5.75380027e-01,-3.45379996e+00
7.30000000e-01,-2.14219999e-05,8.20020020e-01,-2.83599997e+00
7.32000000e-01,-1.88740000e-01,9.13699985e-01,-2.15400004e+00
7.34000000e-01,-3.52030009e-01,8.92260015e-01,-1.49759996e+00
7.36000000e-01,-4.72499996e-01,7.96350002e-01,-9.14820015e-01
7.38000000e-01,-5.44000030e-01,6.38170004e-01,-4.62199986e-01
7.40000000e-01,-5.77210009e-01,3.93200010e-01,-2.50340015e-01
7.42000000e-01,-5.94420016e-01,2.47750003e-02,-4.09049988e-01
7.44000000e-01,-6.17259979e-01,-4.82679993e-01,-9.96930003e-01
7.46000000e-01,-6.56620026e-01,-1.10370004e+00,-1.91869998e+00
